,id,общая информация,Дата,Команда1,счет1,Команда2,счет2,Температура,Признак погоды,поб1,X,поб2,ТМ 2.5,ТБ 2.5,Матчи 1,Матчи 2,Отдых: дни (часы) 1,Отдых: дни (часы) 2,Победы 1,Победы 2,Ничьи 1,Ничьи 2,Поражения 1,Поражения 2,Забито голов 1,Забито голов 2,Пропущено голов 1,Пропущено голов 2,Забито голов за игру 1,Забито голов за игру 2,Пропущено голов за игру 1,Пропущено голов за игру 2,Сухие матчи 1,Сухие матчи 2,обе забьют 1,обе забьют 2,Тотал больше 2.5 1,Тотал больше 2.5 2,Тотал меньше 2.5 1,Тотал меньше 2.5 2,Удары 1,Удары 2,Удары  (соперник) 1,Удары  (соперник) 2,Удары в створ 1,Удары в створ 2,Удары в створ  (соперник) 1,Удары в створ  (соперник) 2,Владение 1,Владение 2,Владение  (соперник) 1,Владение  (соперник) 2,Угловые 1,Угловые 2,Угловые  (соперник) 1,Угловые  (соперник) 2,Нарушения 1,Нарушения 2,Нарушения  (соперник) 1,Нарушения  (соперник) 2,Офсайды 1,Офсайды 2,Офсайды  (соперник) 1,Офсайды  (соперник) 2,Желтые карточки 1,Желтые карточки 2,Желтые карточки  (соперник) 1,Желтые карточки  (соперник) 2,Красные карточки 1,Красные карточки 2,Красные карточки  (соперник) 1,Красные карточки  (соперник) 2
10,14919438,"Серия А, 37-й тур, регулярный сезон, 29.07.2020 22:45",29.07.2020 22:45,Кальяри,2,Ювентус,0,+20°C,умеренный дождь,7.1,4.9,1.52,2.46,1.68,10,10,(73) 3.0,3.0 (71),20%   2,6   60%,40%   4,2   20%,40%   4,2   20%,8,25,11,14,0.80,2.50,1.10,1.40,30%   3,3   30%,40%   4,7   70%,30%   3,8   80%,70%   7,2   20%,11.10,17.50,15.80,12.60,3.80,6.90,6.20,4.50,44.30,55.70,55.70,44.30,3.90,6.00,6.40,4.60,12.70,13.70,14.60,13.30,1.80,1.70,1.80,2.00,2.20,2.60,1.70,2.50,0.20,0.10,0,0.20
11,14919439,"Серия А, 37-й тур, регулярный сезон, 29.07.2020 22:45",29.07.2020 22:45,Фиорентина,4,Болонья,0,+18°C,небольшой дождь,2.01,4.0,3.88,2.57,1.48,10,10,(73) 3.0,3.1 (75),30%   3,3   30%,40%   4,3   30%,30%   3,4   40%,12,13,11,18,1.20,1.30,1.10,1.80,30%   3,0,70%   7,8   80%,50%   5,6   60%,50%   5,4   40%,12.50,12.80,11.10,14.60,4.30,4.50,3.90,6.70,47.90,49.00,52.10,51.00,4.20,6.00,5.20,6.60,13.70,16.70,14.20,15.50,1.30,2.60,2.60,1.20,3.10,1.70,2.60,2.30,0.20,0.10,0,0.20
12,14919445,"Серия А, 37-й тур, регулярный сезон, 29.07.2020 22:45",29.07.2020 22:45,Торино,2,Рома,3,+11°C,переменная облачность,9.4,6.25,1.36,3.04,1.36,10,10,(73) 3.0,3.0 (73),30%   3,6   60%,20%   2,1   10%,50%   5,3   30%,14,20,18,13,1.40,2.00,1.80,1.30,20%   2,1   10%,70%   7,7   70%,60%   6,8   80%,40%   4,2   20%,12.90,15.90,14.40,11.60,4.40,5.50,5.10,4.50,47.70,51.10,52.30,48.90,4.80,6.70,5.80,5.10,15.50,14.40,14.30,11.80,0.90,0.80,1.80,2.40,2.00,2.30,2.70,1.90,0,0.10,0,0.10
13,14919441,"Серия А, 37-й тур, регулярный сезон, 29.07.2020 20:30",29.07.2020 20:30,Лацио,2,Брешиа,0,+22°C,переменная облачность,1.12,13.5,25.0,5.2,1.15,10,10,(71) 3.0,4.0 (97),40%   4,2   20%,10%   1,2   20%,50%   5,6   60%,16,12,16,27,1.60,1.20,1.60,2.70,10%   1,1   10%,80%   8,7   70%,90%   9,8   80%,10%   1,2   20%,12.10,10.30,13.40,16.70,4.60,3.90,4.90,7.50,50.50,43.10,49.50,56.90,6.50,4.10,4.20,5.70,12.90,14.30,12.30,15.20,1.90,0.70,1.20,1.50,2.70,2.40,1.90,1.60,0.10,0,0.10,0.10
14,14919443,"Серия А, 37-й тур, регулярный сезон, 29.07.2020 20:30",29.07.2020 20:30,Сампдория,1,Милан,4,+20°C,переменная облачность,8.8,5.75,1.4,2.71,1.58,10,10,(68) 2.8,4.8 (116),50%   5,7   70%,0,3   30%,50%   5,0,17,28,14,11,1.70,2.80,1.40,1.10,20%   2,2   20%,60%   6,8   80%,80%   8,8   80%,20%   2,2   20%,13.80,16.40,13.60,10.00,5.50,7.30,4.70,3.30,45.90,54.20,54.10,45.80,6.60,5.10,6.40,5.20,14.70,15.10,13.40,11.80,1.20,1.90,1.80,1.80,2.50,1.90,1.60,1.60,0.10,0.10,0,0.20
15,14919444,"Серия А, 37-й тур, регулярный сезон, 29.07.2020 20:30",29.07.2020 20:30,Сассуоло,5,Дженоа,0,+13°C,туман,2.29,3.65,3.44,2.22,1.81,10,10,(92) 3.8,4.0 (95),40%   4,3   30%,40%   4,2   20%,20%   2,5   50%,22,13,19,21,2.20,1.30,1.90,2.10,0,1   10%,90%   9,7   70%,80%   8,9   90%,20%   2,1   10%,12.50,10.50,12.50,13.40,5.30,4.20,4.90,5.20,56.00,49.90,44.00,50.10,5.90,3.90,4.80,5.20,13.40,14.60,15.60,13.60,1.70,1.70,1.80,1.40,2.50,2.00,3.10,2.40,0.10,0,0.20,0
16,14919446,"Серия А, 37-й тур, регулярный сезон, 29.07.2020 20:30",29.07.2020 20:30,Удинезе,1,Лечче,2,+16°C,переменная облачность,2.47,3.86,2.96,2.62,1.61,10,10,(71) 3.0,3.0 (73),40%   4,2   20%,20%   2,1   10%,40%   4,7   70%,14,13,12,24,1.40,1.30,1.20,2.40,40%   4,1   10%,50%   5,8   80%,60%   6,9   90%,40%   4,1   10%,10.40,13.70,14.10,15.90,3.90,4.80,5.70,7.60,46.20,44.10,53.80,55.90,5.40,5.70,5.90,7.20,12.50,10.50,10.90,12.00,1.90,2.40,0.60,2.00,1.70,2.00,2.30,1.80,0,0.10,0.10,0.10
17,14919447,"Серия А, 37-й тур, регулярный сезон, 29.07.2020 20:30",29.07.2020 20:30,Верона,3,СПАЛ,0,+18°C,солнечно,1.65,4.6,5.6,2.55,1.64,10,10,(71) 3.0,3.0 (71),10%   1,0,50%   5,2   20%,40%   4,8   80%,13,6,21,27,1.30,0.60,2.10,2.70,0,0,80%   8,5   50%,50%   5,7   70%,50%   5,3   30%,10.80,9.70,14.20,17.40,4.90,2.70,5.50,6.30,49.90,45.00,50.10,55.00,5.70,3.60,5.30,6.70,14.20,12.90,12.60,12.60,2.00,1.00,0.80,1.60,2.00,1.90,2.60,1.30,0,0.20,0,0
18,14919440,"Серия А, 37-й тур, регулярный сезон, 28.07.2020 22:45",28.07.2020 22:45,Интер,2,Наполи,0,+16°C,переменная облачность,2.16,3.64,3.78,2.25,1.79,10,10,(73) 3.0,3.0 (71),50%   5,6   60%,40%   4,2   20%,10%   1,2   20%,26,17,11,11,2.60,1.70,1.10,1.10,40%   4,2   20%,60%   6,7   70%,90%   9,6   60%,10%   1,4   40%,16.60,17.70,9.10,7.60,7.10,7.70,2.80,2.90,59.60,56.90,40.40,43.10,7.30,5.20,3.60,4.10,14.10,10.10,14.20,14.90,2.60,1.10,0.30,1.80,2.50,1.20,2.30,2.20,0.30,0,0.20,0.10
19,14919442,"Серия А, 37-й тур, регулярный сезон, 28.07.2020 20:30",28.07.2020 20:30,Парма,1,Аталанта,2,+14°C,дымка,9.0,5.85,1.39,2.86,1.4,10,10,(73) 3.0,3.8 (92),30%   3,7   70%,10%   1,3   30%,60%   6,0,18,22,20,10,1.80,2.20,2.00,1.00,0,4   40%,100%   10,6   60%,100%   10,4   40%,0,6   60%,11.70,15.50,16.70,9.70,4.00,6.40,5.50,4.00,46.60,56.40,53.40,43.60,3.30,6.00,4.20,3.70,12.30,14.00,14.70,14.80,1.30,0.90,1.60,1.40,1.90,1.80,2.60,1.90,0.10,0,0.10,0.10
