,id,общая информация,Дата,Команда1,счет1,Команда2,счет2,Температура,Признак погоды,поб1,X,поб2,ТМ 2.5,ТБ 2.5,Матчи 1,Матчи 2,Отдых: дни (часы) 1,Отдых: дни (часы) 2,Победы 1,Победы 2,Ничьи 1,Ничьи 2,Поражения 1,Поражения 2,Забито голов 1,Забито голов 2,Пропущено голов 1,Пропущено голов 2,Забито голов за игру 1,Забито голов за игру 2,Пропущено голов за игру 1,Пропущено голов за игру 2,Сухие матчи 1,Сухие матчи 2,обе забьют 1,обе забьют 2,Тотал больше 2.5 1,Тотал больше 2.5 2,Тотал меньше 2.5 1,Тотал меньше 2.5 2,Удары 1,Удары 2,Удары  (соперник) 1,Удары  (соперник) 2,Удары в створ 1,Удары в створ 2,Удары в створ  (соперник) 1,Удары в створ  (соперник) 2,Владение 1,Владение 2,Владение  (соперник) 1,Владение  (соперник) 2,Угловые 1,Угловые 2,Угловые  (соперник) 1,Угловые  (соперник) 2,Нарушения 1,Нарушения 2,Нарушения  (соперник) 1,Нарушения  (соперник) 2,Офсайды 1,Офсайды 2,Офсайды  (соперник) 1,Офсайды  (соперник) 2,Желтые карточки 1,Желтые карточки 2,Желтые карточки  (соперник) 1,Желтые карточки  (соперник) 2,Красные карточки 1,Красные карточки 2,Красные карточки  (соперник) 1,Красные карточки  (соперник) 2
10,15127922,"Бундеслига, 34-й тур, регулярный сезон, 22.05.2021 16:30",22.05.2021 16:30,Штутгарт,0,Арминия Билефельд,2,+14°C,солнечно,2.32,3.94,2.94,2.44,1.53,10,10,(167) 7.0,7.0 (167),50%   5,3   30%,0,4   40%,50%   5,3   30%,14,6,16,11,1.40,0.60,1.60,1.10,30%   3,4   40%,50%   5,3   30%,70%   7,2   20%,30%   3,8   80%,9.67,12.80,14.22,11.70,3.44,4.50,6.11,4.30,51.67,41.10,48.33,58.90,3.11,4.30,4.67,4.20,11.78,9.20,12.00,13.00,1.33,1.30,1.78,1.40,1.89,1.80,1.44,2.50,0.11,0.10,0.11,0.10
11,15127905,"Бундеслига, 33-й тур, регулярный сезон, 16.05.2021 21:30",16.05.2021 21:30,РБ Лейпциг,2,Вольфсбург,2,+16°C,солнечно,2.06,3.82,3.94,2.2,1.82,10,10,(70) 2.9,8.2 (196),40%   4,5   50%,20%   2,0,40%   4,5   50%,14,20,13,15,1.40,2.00,1.30,1.50,30%   3,3   30%,60%   6,5   50%,50%   5,7   70%,50%   5,3   30%,17.10,13.50,7.90,9.10,5.80,5.40,2.50,3.90,62.20,51.80,37.80,48.20,6.30,5.40,3.10,3.70,14.30,13.00,12.70,10.80,3.40,2.80,2.00,1.20,1.70,1.50,1.70,1.90,0,0.10,0.10,0.10
12,15127911,"Бундеслига, 33-й тур, регулярный сезон, 16.05.2021 19:00",16.05.2021 19:00,Майнц,1,Боруссия Дортмунд,3,+18°C,пасмурно,6.95,5.5,1.43,3.1,1.35,10,10,(169) 7.0,2.8 (68),50%   5,7   70%,50%   5,0,0,3   30%,14,26,9,12,1.40,2.60,0.90,1.20,30%   3,3   30%,70%   7,7   70%,40%   4,8   80%,60%   6,2   20%,12.10,13.80,12.00,13.00,5.30,5.80,3.80,3.60,44.60,50.80,55.40,49.20,4.20,5.50,4.10,5.20,15.80,9.40,13.20,10.60,1.44,2.00,0.67,1.70,1.70,1.60,1.80,1.80,0,0.10,0,0
13,15127906,"Бундеслига, 33-й тур, регулярный сезон, 15.05.2021 16:30",15.05.2021 16:30,Боруссия М,1,Штутгарт,2,+21°C,солнечно,1.53,5.15,5.65,3.32,1.31,10,10,(164) 6.8,7.8 (186),40%   4,4   40%,10%   1,1   10%,50%   5,5   50%,19,13,18,16,1.90,1.30,1.80,1.60,30%   3,3   30%,40%   4,5   50%,80%   8,6   60%,20%   2,4   40%,14.00,9.33,13.70,15.33,5.20,2.89,5.40,6.56,48.00,51.00,52.00,49.00,4.70,3.44,5.10,5.89,9.60,12.11,8.60,12.11,2.40,1.22,2.30,1.67,1.00,1.78,1.80,1.44,0.10,0.11,0.10,0.11
14,15127907,"Бундеслига, 33-й тур, регулярный сезон, 15.05.2021 16:30",15.05.2021 16:30,Байер,1,Унион Берлин,1,+20°C,солнечно,2.04,3.82,3.98,2.12,1.88,10,10,(167) 7.0,7.0 (167),40%   4,3   30%,20%   2,3   30%,40%   4,4   40%,11,12,11,17,1.10,1.20,1.10,1.70,40%   4,1   10%,40%   4,7   70%,60%   6,6   60%,40%   4,4   40%,12.10,10.00,10.30,10.33,4.30,4.00,4.10,4.56,56.90,47.56,43.10,52.44,5.60,4.11,4.40,4.00,13.40,11.44,9.50,10.22,1.70,3.22,2.00,2.00,1.40,1.00,1.00,1.78,0,0,0.10,0
15,15127908,"Бундеслига, 33-й тур, регулярный сезон, 15.05.2021 16:30",15.05.2021 16:30,Фрайбург,2,Бавария,2,+26°C,солнечно,9.1,6.85,1.3,4.15,1.18,10,10,(145) 6.0,6.8 (164),40%   4,7   70%,10%   1,1   10%,50%   5,2   20%,14,23,13,9,1.40,2.30,1.30,0.90,20%   2,5   50%,40%   4,5   50%,60%   6,6   60%,40%   4,4   40%,10.60,17.50,14.70,8.40,4.60,6.80,5.40,3.00,49.80,55.30,50.20,44.70,3.30,5.90,3.50,3.40,13.30,11.30,12.70,11.40,1.60,2.00,1.30,3.50,2.70,1.70,1.90,1.90,0,0.20,0,0
16,15127909,"Бундеслига, 33-й тур, регулярный сезон, 15.05.2021 16:30",15.05.2021 16:30,Герта,0,Кёльн,0,+19°C,переменная облачность,3.1,3.18,2.58,1.67,2.34,10,10,(68) 2.8,6.0 (145),40%   4,2   20%,40%   4,2   20%,20%   2,6   60%,14,13,10,24,1.40,1.30,1.00,2.40,30%   3,0,50%   5,8   80%,50%   5,8   80%,50%   5,2   20%,10.70,11.70,11.10,12.10,4.90,3.10,3.60,5.80,46.50,52.00,53.50,48.00,4.80,3.90,4.00,4.30,12.10,11.30,13.30,13.90,2.30,1.30,1.70,1.00,2.30,1.80,2.50,1.60,0.20,0,0.20,0
17,15127910,"Бундеслига, 33-й тур, регулярный сезон, 15.05.2021 16:30",15.05.2021 16:30,Шальке,4,Айнтрахт Франкфурт,3,+19°C,солнечно,12.25,6.95,1.25,2.9,1.39,10,10,(68) 2.8,6.0 (143),10%   1,4   40%,10%   1,3   30%,80%   8,3   30%,6,18,26,18,0.60,1.80,2.60,1.80,20%   2,1   10%,40%   4,8   80%,70%   7,6   60%,30%   3,4   40%,6.10,12.00,15.20,14.20,1.90,4.10,6.50,5.40,44.60,55.90,55.40,44.10,3.90,6.00,6.10,5.00,11.00,12.60,13.10,11.50,1.70,1.60,3.10,2.30,1.70,2.50,1.90,1.70,0.10,0,0.10,0
18,15127912,"Бундеслига, 33-й тур, регулярный сезон, 15.05.2021 16:30",15.05.2021 16:30,Аугсбург,2,Вердер,0,+20°C,солнечно,2.59,3.22,3.04,1.78,2.15,10,10,(186) 7.8,7.0 (167),30%   3,1   10%,10%   1,1   10%,60%   6,8   80%,12,7,15,20,1.20,0.70,1.50,2.00,10%   1,2   20%,60%   6,6   60%,60%   6,6   60%,40%   4,4   40%,11.50,10.80,13.20,15.30,4.70,3.60,4.60,5.30,43.44,44.60,56.56,55.40,5.30,4.30,5.20,6.50,11.11,11.30,12.78,11.70,2.11,2.10,2.00,3.50,1.50,1.50,1.70,1.10,0,0.10,0,0
19,15127913,"Бундеслига, 33-й тур, регулярный сезон, 15.05.2021 16:30",15.05.2021 16:30,Арминия Билефельд,1,Хоффенхайм,1,+17°C,переменная облачность,2.56,3.9,2.65,2.54,1.49,10,10,(140) 5.8,7.0 (167),30%   3,3   30%,40%   4,4   40%,30%   3,3   30%,5,13,10,13,0.50,1.30,1.00,1.30,50%   5,2   20%,20%   2,7   70%,20%   2,5   50%,80%   8,5   50%,11.40,12.80,11.60,9.40,4.20,4.30,4.30,3.90,40.90,54.30,59.10,45.70,3.60,4.30,4.10,4.20,9.60,11.90,12.80,11.40,1.30,1.40,2.20,3.40,1.70,1.60,2.30,0.90,0.10,0,0.10,0.10
