,id,общая информация,Дата,Команда1,счет1,Команда2,счет2,Температура,Признак погоды,поб1,X,поб2,ТМ 2.5,ТБ 2.5,Матчи 1,Матчи 2,Отдых: дни (часы) 1,Отдых: дни (часы) 2,Победы 1,Победы 2,Ничьи 1,Ничьи 2,Поражения 1,Поражения 2,Забито голов 1,Забито голов 2,Пропущено голов 1,Пропущено голов 2,Забито голов за игру 1,Забито голов за игру 2,Пропущено голов за игру 1,Пропущено голов за игру 2,Сухие матчи 1,Сухие матчи 2,обе забьют 1,обе забьют 2,Тотал больше 2.5 1,Тотал больше 2.5 2,Тотал меньше 2.5 1,Тотал меньше 2.5 2,Удары 1,Удары 2,Удары  (соперник) 1,Удары  (соперник) 2,Удары в створ 1,Удары в створ 2,Удары в створ  (соперник) 1,Удары в створ  (соперник) 2,Владение 1,Владение 2,Владение  (соперник) 1,Владение  (соперник) 2,Угловые 1,Угловые 2,Угловые  (соперник) 1,Угловые  (соперник) 2,Нарушения 1,Нарушения 2,Нарушения  (соперник) 1,Нарушения  (соперник) 2,Офсайды 1,Офсайды 2,Офсайды  (соперник) 1,Офсайды  (соперник) 2,Желтые карточки 1,Желтые карточки 2,Желтые карточки  (соперник) 1,Желтые карточки  (соперник) 2,Красные карточки 1,Красные карточки 2,Красные карточки  (соперник) 1,Красные карточки  (соперник) 2
325,14897766,"Премьер-Лига, 6-й тур, регулярный сезон, 21.09.2019 17:00",21.09.2019 17:00,Бернли,2,Норвич Сити,0,+12°C,переменная облачность,2.03,3.82,3.72,2.32,1.69,10,10,(167) 7.0,6.8 (164),40%   4,4   40%,30%   3,0,30%   3,6   60%,19,17,13,21,1.90,1.70,1.30,2.10,30%   3,1   10%,60%   6,7   70%,60%   6,7   70%,40%   4,3   30%,11.67,12.89,12.89,14.67,4.00,5.78,4.78,6.33,44.33,49.00,55.67,51.00,5.22,5.56,5.44,8.33,9.17,8.50,11.67,9.67,2.50,2.50,1.83,0.50,0.67,1.11,0.33,1.44,0,0,0,0
326,14897769,"Премьер-Лига, 6-й тур, регулярный сезон, 21.09.2019 17:00",21.09.2019 17:00,Эвертон,0,Шеффилд Ютд,2,+13°C,переменная облачность,1.79,3.66,5.25,1.83,2.1,10,10,(144) 6.0,7.0 (167),30%   3,5   50%,30%   3,2   20%,40%   4,3   30%,10,19,13,11,1.00,1.90,1.30,1.10,40%   4,3   30%,40%   4,6   60%,40%   4,6   60%,60%   6,4   40%,11.22,9.83,8.00,11.00,3.33,3.17,3.78,4.17,60.22,45.67,39.78,54.33,5.56,6.33,4.00,4.50,11.86,13.83,10.71,9.00,0.83,1.50,3.67,2.17,2.00,1.50,2.11,1.00,0.11,0.17,0.11,0
327,14897771,"Премьер-Лига, 6-й тур, регулярный сезон, 21.09.2019 17:00",21.09.2019 17:00,Ман Сити,8,Уотфорд,0,+11°C,пасмурно,1.11,11.75,27.0,3.86,1.25,10,10,(66) 2.8,5.9 (141),70%   7,4   40%,10%   1,2   20%,20%   2,4   40%,29,13,9,14,2.90,1.30,0.90,1.40,40%   4,2   20%,60%   6,6   60%,80%   8,7   70%,20%   2,3   30%,17.80,14.00,7.20,11.44,7.70,3.89,3.50,4.67,61.56,49.88,38.44,50.13,6.90,5.11,2.80,5.56,10.75,12.86,6.13,10.14,2.38,0.50,1.63,2.83,1.10,1.56,1.00,1.22,0,0,0,0
328,14897770,"Премьер-Лига, 6-й тур, регулярный сезон, 21.09.2019 14:30",21.09.2019 14:30,Лестер Сити,2,Тоттенхэм,1,+11°C,переменная облачность,2.76,3.48,2.68,2.11,1.82,10,10,(164) 6.8,2.7 (65),60%   6,4   40%,30%   3,3   30%,10%   1,3   30%,16,18,9,13,1.60,1.80,0.90,1.30,20%   2,2   20%,70%   7,7   70%,60%   6,7   70%,40%   4,3   30%,13.33,11.40,8.67,12.60,4.44,5.00,3.11,4.90,57.00,54.70,43.00,45.30,7.11,5.70,3.22,5.60,10.17,13.30,11.17,11.00,2.67,1.40,1.50,1.70,0.67,1.70,1.11,1.40,0,0,0,0
329,14897773,"Премьер-Лига, 6-й тур, регулярный сезон, 20.09.2019 22:00",20.09.2019 22:00,Саутгемптон,1,Борнмут,3,+15°C,пасмурно,2.19,3.58,3.48,2.32,1.69,10,10,(148) 6.2,5.2 (125),70%   7,5   50%,10%   1,2   20%,20%   2,3   30%,18,17,8,14,1.80,1.70,0.80,1.40,50%   5,3   30%,40%   4,7   70%,50%   5,7   70%,50%   5,3   30%,11.44,12.30,10.56,13.50,5.11,4.80,3.89,5.20,45.13,46.10,54.88,53.90,4.78,5.00,5.44,5.30,13.14,10.14,10.00,12.00,1.17,1.83,2.00,2.33,1.22,0.80,0.89,1.00,0.11,0,0.22,0
330,14897755,"Премьер-Лига, 5-й тур, регулярный сезон, 16.09.2019 22:00",16.09.2019 22:00,Астон Вилла,0,Вест Хэм,0,+10°C,слабая морось,2.74,3.7,2.58,2.28,1.62,10,10,(388) 16.2,16.2 (388),70%   7,5   50%,0,2   20%,30%   3,3   30%,26,17,10,17,2.60,1.70,1.00,1.70,30%   3,3   30%,60%   6,5   50%,70%   7,5   50%,30%   3,5   50%,11.56,10.00,12.22,11.11,4.78,5.11,3.33,4.67,52.57,51.22,47.43,48.78,4.22,4.00,6.33,4.11,11.00,11.63,13.60,12.63,2.40,1.71,1.40,2.29,1.56,0.89,1.44,0.44,0.11,0,0,0
331,14897763,"Премьер-Лига, 5-й тур, регулярный сезон, 15.09.2019 18:30",15.09.2019 18:30,Уотфорд,2,Арсенал,2,+12°C,небольшой дождь,4.15,4.0,1.88,2.68,1.54,10,10,(360) 15.0,14.0 (335),40%   4,4   40%,10%   1,2   20%,50%   5,4   40%,11,16,18,14,1.10,1.60,1.80,1.40,20%   2,2   20%,50%   5,8   80%,70%   7,8   80%,30%   3,2   20%,11.89,14.90,13.22,15.20,3.11,5.80,5.33,5.50,46.50,55.10,53.50,44.90,4.44,5.40,6.89,5.70,11.71,9.88,10.71,10.00,0.33,2.75,3.17,1.38,1.44,1.90,1.00,1.60,0,0.10,0,0.10
332,14897756,"Премьер-Лига, 5-й тур, регулярный сезон, 15.09.2019 16:00",15.09.2019 16:00,Борнмут,3,Эвертон,1,+12°C,солнечно,3.4,3.54,2.24,2.1,1.83,10,10,(358) 14.9,14.0 (335),40%   4,4   40%,20%   2,3   30%,40%   4,3   30%,15,10,15,10,1.50,1.00,1.50,1.00,30%   3,5   50%,70%   7,3   30%,70%   7,3   30%,30%   3,7   70%,11.40,11.00,13.80,7.11,4.50,3.33,5.70,3.00,46.90,59.33,53.10,40.67,4.90,5.67,5.50,3.67,11.00,10.86,11.67,11.57,1.40,1.00,2.80,3.60,0.80,1.67,0.60,2.22,0.10,0.11,0,0.11
333,14897760,"Премьер-Лига, 5-й тур, регулярный сезон, 14.09.2019 19:30",14.09.2019 19:30,Норвич Сити,3,Ман Сити,2,+13°C,переменная облачность,27.0,12.75,1.1,3.92,1.21,10,10,(337) 14.0,14.0 (337),40%   4,8   80%,0,1   10%,60%   6,1   10%,16,34,20,7,1.60,3.40,2.00,0.70,10%   1,4   40%,70%   7,6   60%,70%   7,8   80%,30%   3,2   20%,13.56,17.30,13.44,8.30,6.11,8.30,5.67,3.80,52.57,60.20,47.43,39.80,5.89,6.60,7.00,2.60,8.60,11.00,10.20,5.38,2.80,2.25,0.60,1.38,0.89,1.00,1.33,0.90,0,0,0,0
334,14897757,"Премьер-Лига, 5-й тур, регулярный сезон, 14.09.2019 17:00",14.09.2019 17:00,Брайтон,1,Бернли,1,+15°C,пасмурно,2.17,3.38,3.75,1.79,2.16,10,10,(335) 14.0,13.8 (332),60%   6,4   40%,10%   1,2   20%,30%   3,4   40%,19,18,13,13,1.90,1.80,1.30,1.30,30%   3,3   30%,50%   5,5   50%,70%   7,6   60%,30%   3,4   40%,11.63,12.25,9.50,12.75,4.00,4.38,3.38,4.75,53.75,45.25,46.25,54.75,6.00,5.13,5.25,5.75,10.20,9.60,10.80,11.40,2.80,2.60,1.00,1.80,0.63,0.50,0.88,0.38,0.13,0,0,0
