,id,общая информация,Дата,Команда1,счет1,Команда2,счет2,Температура,Признак погоды,поб1,X,поб2,ТМ 2.5,ТБ 2.5,Матчи 1,Матчи 2,Отдых: дни (часы) 1,Отдых: дни (часы) 2,Победы 1,Победы 2,Ничьи 1,Ничьи 2,Поражения 1,Поражения 2,Забито голов 1,Забито голов 2,Пропущено голов 1,Пропущено голов 2,Забито голов за игру 1,Забито голов за игру 2,Пропущено голов за игру 1,Пропущено голов за игру 2,Сухие матчи 1,Сухие матчи 2,обе забьют 1,обе забьют 2,Тотал больше 2.5 1,Тотал больше 2.5 2,Тотал меньше 2.5 1,Тотал меньше 2.5 2,Удары 1,Удары 2,Удары  (соперник) 1,Удары  (соперник) 2,Удары в створ 1,Удары в створ 2,Удары в створ  (соперник) 1,Удары в створ  (соперник) 2,Владение 1,Владение 2,Владение  (соперник) 1,Владение  (соперник) 2,Угловые 1,Угловые 2,Угловые  (соперник) 1,Угловые  (соперник) 2,Нарушения 1,Нарушения 2,Нарушения  (соперник) 1,Нарушения  (соперник) 2,Офсайды 1,Офсайды 2,Офсайды  (соперник) 1,Офсайды  (соперник) 2,Желтые карточки 1,Желтые карточки 2,Желтые карточки  (соперник) 1,Желтые карточки  (соперник) 2,Красные карточки 1,Красные карточки 2,Красные карточки  (соперник) 1,Красные карточки  (соперник) 2
10,14919818,"Примера, 37-й тур, регулярный сезон, 16.07.2020 22:00",16.07.2020 22:00,Атлетик,0,Леганес,2,+18°C,ясно,2.02,3.42,4.65,1.47,2.6,10,10,(99) 4.1,4.0 (96),50%   5,3   30%,20%   2,3   30%,30%   3,4   40%,16,7,10,11,1.60,0.70,1.00,1.10,20%   2,4   40%,60%   6,4   40%,50%   5,4   40%,50%   5,6   60%,9.00,10.30,13.20,8.10,3.50,3.50,3.60,3.70,44.40,46.10,55.60,53.90,4.10,3.40,5.60,3.10,13.80,16.40,10.10,14.10,1.30,2.00,1.80,1.90,2.10,3.40,1.40,3.10,0,0.10,0,0.10
11,14919819,"Примера, 37-й тур, регулярный сезон, 16.07.2020 22:00",16.07.2020 22:00,Барселона,1,Осасуна,2,+16°C,переменная облачность,1.18,9.4,20.0,3.14,1.34,10,10,(120) 5.0,5.1 (123),70%   7,5   50%,30%   3,2   20%,0,3   30%,18,9,5,13,1.80,0.90,0.50,1.30,70%   7,4   40%,30%   3,3   30%,40%   4,4   40%,60%   6,6   60%,13.00,9.70,9.40,9.70,5.30,3.70,3.10,3.90,65.40,48.40,34.60,51.60,5.30,4.50,3.40,3.80,10.40,14.10,14.70,10.70,1.60,2.00,1.30,3.10,2.40,2.80,2.40,1.80,0.10,0,0.10,0.10
12,14919820,"Примера, 37-й тур, регулярный сезон, 16.07.2020 22:00",16.07.2020 22:00,Бетис,1,Алавес,2,+15°C,ясно,2.07,3.66,4.05,1.83,2.19,10,10,(118) 4.9,3.0 (72),30%   3,1   10%,20%   2,2   20%,50%   5,7   70%,11,4,14,17,1.10,0.40,1.40,1.70,20%   2,2   20%,40%   4,2   20%,40%   4,2   20%,60%   6,8   80%,13.80,6.40,9.60,10.50,4.10,2.30,3.70,4.80,57.80,40.40,42.20,59.60,5.30,3.40,5.00,3.40,12.80,16.60,15.30,12.20,2.10,1.60,2.30,2.30,2.40,2.50,2.50,2.40,0.10,0.30,0.10,0.10
13,14919821,"Примера, 37-й тур, регулярный сезон, 16.07.2020 22:00",16.07.2020 22:00,Сельта,2,Леванте,3,+14°C,туман,1.48,5.0,7.9,2.39,1.71,10,10,(123) 5.1,4.1 (99),20%   2,2   20%,50%   5,5   50%,30%   3,3   30%,13,12,12,12,1.30,1.20,1.20,1.20,40%   4,1   10%,50%   5,7   70%,40%   4,3   30%,60%   6,7   70%,8.00,10.20,12.00,11.60,4.20,3.30,3.90,4.50,47.70,47.80,52.30,52.20,4.70,4.80,5.60,4.40,14.00,14.10,15.00,11.80,1.50,1.80,1.20,2.10,2.80,1.60,3.00,2.10,0,0.10,0.20,0
14,14919823,"Примера, 37-й тур, регулярный сезон, 16.07.2020 22:00",16.07.2020 22:00,Хетафе,0,Атлетико Мадрид,2,+13°C,переменная облачность,3.9,3.06,2.39,1.44,2.7,10,10,(72) 3.0,4.9 (118),10%   1,7   70%,60%   6,3   30%,30%   3,0,6,20,9,7,0.60,2.00,0.90,0.70,40%   4,5   50%,50%   5,5   50%,30%   3,5   50%,70%   7,5   50%,10.60,11.40,5.40,13.20,3.20,4.30,2.40,3.60,52.70,46.20,47.30,53.80,4.40,3.80,3.30,5.40,18.40,12.70,14.50,12.30,2.10,3.20,3.10,1.10,3.80,2.50,3.60,2.60,0.40,0.10,0.20,0
15,14919824,"Примера, 37-й тур, регулярный сезон, 16.07.2020 22:00",16.07.2020 22:00,Мальорка,1,Гранада,2,+14°C,переменная облачность,2.45,3.62,3.15,2.09,1.91,10,10,(94) 3.9,2.9 (70),30%   3,3   30%,10%   1,4   40%,60%   6,3   30%,11,14,18,13,1.10,1.40,1.80,1.30,10%   1,2   20%,40%   4,7   70%,50%   5,6   60%,50%   5,4   40%,11.60,8.50,12.60,10.50,4.00,3.90,5.00,3.90,44.80,46.40,55.20,53.60,4.60,3.90,4.70,4.90,11.90,14.90,13.80,15.60,0.80,1.40,1.90,2.00,2.40,2.70,3.10,2.50,0,0,0,0
16,14919825,"Примера, 37-й тур, регулярный сезон, 16.07.2020 22:00",16.07.2020 22:00,Реал Мадрид,2,Вильярреал,1,+11°C,переменная облачность,1.32,6.4,11.25,2.6,1.47,10,10,(70) 2.9,3.0 (72),90%   9,6   60%,0,1   10%,10%   1,3   30%,18,15,5,11,1.80,1.50,0.50,1.10,60%   6,5   50%,40%   4,5   50%,50%   5,5   50%,50%   5,5   50%,11.60,10.40,9.60,10.50,6.60,4.10,3.80,4.40,57.30,50.70,42.70,49.30,3.80,2.80,3.30,4.80,12.30,13.20,14.50,12.20,3.00,1.50,1.10,2.40,1.90,1.90,2.40,2.20,0,0.10,0.10,0.40
17,14919826,"Примера, 37-й тур, регулярный сезон, 16.07.2020 22:00",16.07.2020 22:00,Реал Сосьедад,0,Севилья,0,+13°C,переменная облачность,2.16,3.64,3.78,1.92,2.07,10,10,(72) 3.0,3.9 (94),30%   3,5   50%,20%   2,5   50%,50%   5,0,12,16,15,7,1.20,1.60,1.50,0.70,0,5   50%,80%   8,5   50%,60%   6,4   40%,40%   4,6   60%,10.20,11.30,8.20,12.10,3.20,4.80,3.80,3.60,55.10,54.60,44.90,45.40,4.70,6.10,3.50,4.90,11.30,12.50,15.30,14.80,2.30,1.70,2.00,1.40,2.60,2.40,2.70,2.20,0.10,0,0.10,0
18,14919827,"Примера, 37-й тур, регулярный сезон, 16.07.2020 22:00",16.07.2020 22:00,Валенсия,1,Эспаньол,0,+17°C,солнечно,2.22,3.62,3.64,1.95,2.04,10,10,(96) 4.0,4.3 (102),20%   2,1   10%,20%   2,1   10%,60%   6,8   80%,10,4,17,12,1.00,0.40,1.70,1.20,10%   1,2   20%,40%   4,2   20%,40%   4,2   20%,60%   6,8   80%,8.40,10.10,13.50,10.70,3.00,4.10,5.40,4.40,52.70,47.50,47.30,52.50,4.30,3.80,5.00,4.40,10.80,14.10,13.20,14.40,3.40,1.70,2.00,2.30,1.80,2.30,1.60,2.10,0.20,0.40,0.20,0.20
19,14919822,"Примера, 37-й тур, регулярный сезон, 16.07.2020 19:30",16.07.2020 19:30,Эйбар,3,Реал Вальядолид,1,+13°C,переменная облачность,2.43,3.35,3.42,1.76,2.3,10,10,(99) 4.1,4.9 (118),30%   3,2   20%,30%   3,4   40%,40%   4,4   40%,10,7,12,11,1.00,0.70,1.20,1.10,30%   3,3   30%,50%   5,5   50%,40%   4,3   30%,60%   6,7   70%,11.20,9.60,8.10,9.40,4.50,3.00,3.70,3.20,48.10,43.80,51.90,56.20,5.70,3.80,4.80,5.00,13.00,12.70,11.30,14.60,1.70,1.80,1.80,1.50,1.80,2.40,1.80,2.40,0,0,0.10,0
20,14919811,"Примера, 36-й тур, регулярный сезон, 13.07.2020 23:00",13.07.2020 23:00,Гранада,1,Реал Мадрид,2,+8°C,ясно,9.1,5.05,1.44,2.11,1.89,10,10,(73) 3.0,3.0 (71),40%   4,9   90%,40%   4,0,20%   2,1   10%,15,18,12,4,1.50,1.80,1.20,0.40,20%   2,7   70%,70%   7,3   30%,60%   6,4   40%,40%   4,6   60%,9.40,12.00,10.50,9.20,4.10,6.60,3.50,3.80,47.20,56.20,52.80,43.80,4.30,4.30,4.80,3.10,14.50,11.80,15.10,13.80,1.80,3.10,1.90,1.10,2.60,1.90,2.60,2.40,0,0,0,0.10
21,14919808,"Примера, 36-й тур, регулярный сезон, 13.07.2020 20:30",13.07.2020 20:30,Алавес,0,Хетафе,0,+13°C,переменная облачность,3.45,2.86,2.76,1.4,2.86,10,10,(68) 2.8,4.9 (118),10%   1,2   20%,20%   2,5   50%,70%   7,3   30%,5,7,18,9,0.50,0.70,1.80,0.90,10%   1,4   40%,30%   3,5   50%,20%   2,3   30%,80%   8,7   70%,7.00,10.60,10.90,5.50,2.60,3.50,5.00,2.40,40.20,52.10,59.80,47.90,3.60,4.30,3.60,3.50,15.70,19.20,12.50,13.20,0.90,1.80,2.20,3.20,2.40,4.10,2.50,3.50,0.30,0.40,0.10,0.30
22,14919816,"Примера, 36-й тур, регулярный сезон, 13.07.2020 20:30",13.07.2020 20:30,Вильярреал,1,Реал Сосьедад,2,+13°C,ясно,2.41,3.55,3.28,2.04,1.95,10,10,(118) 4.9,3.0 (71),60%   6,2   20%,10%   1,2   20%,30%   3,6   60%,14,10,10,15,1.40,1.00,1.00,1.50,50%   5,0,40%   4,7   70%,40%   4,5   50%,60%   6,5   50%,10.60,10.20,11.40,8.70,4.10,2.70,4.40,4.20,51.10,54.70,48.90,45.30,3.20,4.10,4.30,3.70,13.50,11.40,12.40,15.50,1.40,2.40,2.90,2.20,2.30,2.70,2.60,2.90,0.10,0.10,0.40,0.10
23,14919815,"Примера, 36-й тур, регулярный сезон, 12.07.2020 23:00",12.07.2020 23:00,Севилья,2,Мальорка,0,+15°C,ясно,1.4,5.45,9.6,2.62,1.61,10,10,(71) 3.0,3.0 (73),50%   5,3   30%,50%   5,1   10%,0,6   60%,17,11,9,17,1.70,1.10,0.90,1.70,40%   4,1   10%,60%   6,4   40%,50%   5,5   50%,50%   5,5   50%,11.30,10.60,12.10,12.40,4.70,3.60,3.60,5.00,54.50,45.80,45.50,54.20,6.30,4.50,4.50,4.50,12.20,12.50,15.50,14.90,1.50,1.60,1.50,1.60,2.30,2.50,2.20,3.30,0,0.10,0.10,0
24,14919812,"Примера, 36-й тур, регулярный сезон, 12.07.2020 20:30",12.07.2020 20:30,Леганес,1,Валенсия,0,+13°C,переменная облачность,2.81,3.28,2.93,1.63,2.57,10,10,(71) 3.0,5.0 (119),20%   2,2   20%,40%   4,3   30%,40%   4,5   50%,7,11,12,17,0.70,1.10,1.20,1.70,30%   3,1   10%,50%   5,5   50%,40%   4,4   40%,60%   6,6   60%,10.80,7.50,7.50,13.60,3.90,2.70,3.60,5.50,48.40,51.70,51.60,48.30,3.80,3.80,2.70,5.10,16.10,10.90,14.90,12.00,2.10,3.60,1.70,2.00,3.30,2.00,3.30,1.70,0,0.20,0.10,0.10
25,14919813,"Примера, 36-й тур, регулярный сезон, 12.07.2020 18:00",12.07.2020 18:00,Леванте,1,Атлетик,2,+12°C,ясно,3.35,3.46,2.41,2.0,1.99,10,10,(68) 2.8,2.8 (66),20%   2,4   40%,50%   5,2   20%,30%   3,4   40%,11,15,13,11,1.10,1.50,1.30,1.10,10%   1,2   20%,60%   6,6   60%,30%   3,5   50%,70%   7,5   50%,10.60,9.00,12.00,14.80,3.50,3.30,5.10,4.10,48.00,44.10,52.00,55.90,5.20,3.70,4.10,6.20,14.60,13.70,11.90,10.30,1.80,1.30,2.30,2.00,1.80,2.30,2.30,1.50,0.10,0,0,0
26,14919810,"Примера, 36-й тур, регулярный сезон, 12.07.2020 15:00",12.07.2020 15:00,Эспаньол,0,Эйбар,2,+16°C,переменная облачность,3.14,2.98,2.88,1.48,3.06,10,10,(87) 3.6,2.7 (65),10%   1,2   20%,20%   2,3   30%,70%   7,5   50%,5,9,11,14,0.50,0.90,1.10,1.40,20%   2,2   20%,30%   3,6   60%,20%   2,5   50%,80%   8,5   50%,9.40,11.20,10.20,7.40,4.10,4.10,4.10,3.70,44.10,51.60,55.90,48.40,3.40,5.90,4.60,4.40,14.80,13.20,14.80,10.70,1.60,1.80,2.30,1.70,2.40,2.20,2.30,1.90,0.40,0,0.20,0.10
27,14919809,"Примера, 36-й тур, регулярный сезон, 11.07.2020 23:00",11.07.2020 23:00,Атлетико Мадрид,1,Бетис,0,+11°C,переменная облачность,1.35,5.45,12.75,2.18,1.84,10,10,(95) 4.0,3.0 (72),60%   6,3   30%,40%   4,2   20%,0,5   50%,21,12,9,15,2.10,1.20,0.90,1.50,40%   4,2   20%,60%   6,5   50%,60%   6,5   50%,40%   4,5   50%,12.70,12.90,12.00,9.80,4.30,4.30,3.80,3.80,47.00,57.90,53.00,42.10,4.40,5.60,5.40,5.40,13.10,12.70,12.90,15.60,3.20,2.00,1.00,2.70,2.60,2.40,2.70,2.60,0,0.10,0,0
28,14919817,"Примера, 36-й тур, регулярный сезон, 11.07.2020 20:30",11.07.2020 20:30,Реал Вальядолид,0,Барселона,1,+10°C,переменная облачность,13.0,6.15,1.31,2.2,1.82,10,10,(95) 4.0,2.8 (68),20%   2,6   60%,40%   4,3   30%,40%   4,1   10%,7,17,11,7,0.70,1.70,1.10,0.70,30%   3,6   60%,50%   5,3   30%,30%   3,4   40%,70%   7,6   60%,8.90,13.00,9.90,9.50,2.80,5.10,3.10,3.30,44.90,64.50,55.10,35.50,3.80,5.00,5.30,3.80,12.30,10.10,14.80,14.50,2.20,1.60,1.50,1.60,2.30,2.40,2.30,2.40,0,0.10,0,0.10
29,14919814,"Примера, 36-й тур, регулярный сезон, 11.07.2020 18:00",11.07.2020 18:00,Осасуна,2,Сельта,1,+11°C,переменная облачность,3.36,3.28,2.5,1.69,2.43,10,10,(67) 2.8,3.8 (90),40%   4,2   20%,20%   2,6   60%,40%   4,2   20%,9,12,15,10,0.90,1.20,1.50,1.00,40%   4,5   50%,30%   3,4   40%,40%   4,3   30%,60%   6,7   70%,9.70,7.80,10.10,12.10,3.70,4.10,4.10,3.40,47.30,49.00,52.70,51.00,4.30,4.40,4.10,5.90,14.50,14.00,10.50,15.40,2.00,1.70,3.10,1.40,2.80,3.10,1.80,3.10,0.10,0,0.10,0.20
30,14919805,"Примера, 35-й тур, регулярный сезон, 10.07.2020 23:00",10.07.2020 23:00,Реал Мадрид,2,Алавес,0,+11°C,переменная облачность,1.26,6.8,16.5,2.23,1.8,10,10,(127) 5.3,6.0 (145),80%   8,2   20%,0,2   20%,20%   2,6   60%,17,7,6,17,1.70,0.70,0.60,1.70,60%   6,1   10%,40%   4,4   40%,50%   5,3   30%,50%   5,7   70%,11.40,6.40,9.70,10.50,6.10,2.60,4.10,4.70,54.60,41.20,45.40,58.80,4.10,3.50,3.30,4.20,12.50,15.80,13.10,13.00,2.80,1.10,1.10,2.10,2.10,2.70,2.40,2.90,0.10,0.30,0.10,0.10
31,14919806,"Примера, 35-й тур, регулярный сезон, 10.07.2020 20:30",10.07.2020 20:30,Реал Сосьедад,2,Гранада,3,+13°C,переменная облачность,1.83,3.74,5.3,1.75,2.32,10,10,(95) 4.0,5.8 (140),30%   3,3   30%,20%   2,5   50%,50%   5,2   20%,9,12,12,10,0.90,1.20,1.20,1.00,10%   1,3   30%,60%   6,6   60%,40%   4,5   50%,60%   6,5   50%,9.10,10.40,8.90,9.20,2.60,3.80,4.20,3.30,53.20,48.00,46.80,52.00,3.70,4.60,3.90,4.10,12.00,14.60,15.70,15.00,2.40,2.00,2.50,1.90,2.90,2.60,2.90,2.90,0.10,0,0.10,0
32,14919798,"Примера, 35-й тур, регулярный сезон, 09.07.2020 23:00",09.07.2020 23:00,Атлетик,1,Севилья,2,+18°C,ясно,3.08,3.1,2.8,1.67,2.48,10,10,(103) 4.3,3.0 (71),50%   5,4   40%,20%   2,6   60%,30%   3,0,15,15,9,8,1.50,1.50,0.90,0.80,30%   3,5   50%,50%   5,5   50%,40%   4,4   40%,60%   6,6   60%,9.70,10.70,13.80,11.90,3.50,4.70,3.80,3.90,45.20,54.40,54.80,45.60,3.80,6.70,6.10,4.60,13.00,12.50,10.70,15.00,1.80,1.60,2.00,1.60,2.60,2.40,1.90,2.30,0,0,0,0.20
33,14919802,"Примера, 35-й тур, регулярный сезон, 09.07.2020 20:30",09.07.2020 20:30,Эйбар,0,Леганес,0,+13°C,переменная облачность,2.47,3.08,3.66,1.42,2.91,10,10,(68) 2.8,4.0 (97),30%   3,2   20%,20%   2,3   30%,50%   5,5   50%,12,7,14,13,1.20,0.70,1.40,1.30,20%   2,2   20%,60%   6,5   50%,60%   6,4   40%,40%   4,6   60%,12.40,10.90,7.50,7.60,5.00,3.90,3.70,3.60,50.80,50.00,49.20,50.00,5.40,4.60,4.90,2.10,12.80,16.40,10.90,14.30,2.00,2.10,1.60,1.80,2.20,3.30,1.80,3.20,0,0,0.10,0.20
34,14919804,"Примера, 35-й тур, регулярный сезон, 09.07.2020 20:30",09.07.2020 20:30,Мальорка,2,Леванте,0,+14°C,переменная облачность,1.99,4.15,3.84,2.52,1.65,10,10,(140) 5.8,3.0 (71),20%   2,3   30%,20%   2,5   50%,60%   6,2   20%,12,12,20,11,1.20,1.20,2.00,1.10,0,2   20%,50%   5,6   60%,60%   6,3   30%,40%   4,7   70%,10.20,10.10,13.20,12.30,3.50,3.70,5.50,5.30,44.40,46.70,55.60,53.30,4.50,5.00,4.70,4.70,12.70,14.20,14.20,11.90,1.70,1.60,1.50,2.80,2.30,1.80,3.40,2.20,0.10,0.10,0,0
35,14919799,"Примера, 35-й тур, регулярный сезон, 08.07.2020 23:00",08.07.2020 23:00,Барселона,1,Эспаньол,0,+16°C,переменная облачность,1.17,9.3,24.0,2.7,1.44,10,10,(71) 3.0,3.2 (76),50%   5,2   20%,40%   4,2   20%,10%   1,6   60%,17,8,8,12,1.70,0.80,0.80,1.20,50%   5,2   20%,40%   4,4   40%,40%   4,3   30%,60%   6,7   70%,12.80,9.40,9.20,10.00,5.00,4.30,3.50,4.20,64.40,46.40,35.60,53.60,4.50,3.70,3.50,4.20,10.40,14.30,14.00,15.20,1.50,1.90,1.60,2.10,2.80,2.50,2.40,2.60,0.10,0.30,0,0.10
36,14919800,"Примера, 35-й тур, регулярный сезон, 08.07.2020 21:30",08.07.2020 21:30,Бетис,3,Осасуна,0,+15°C,ясно,1.93,3.62,4.8,1.94,2.05,10,10,(98) 4.1,3.0 (72),20%   2,4   40%,30%   3,2   20%,50%   5,4   40%,12,9,18,15,1.20,0.90,1.80,1.50,10%   1,4   40%,60%   6,3   30%,50%   5,4   40%,50%   5,6   60%,13.50,10.30,10.10,9.60,4.20,3.70,4.10,3.80,59.20,48.30,40.80,51.70,5.80,4.10,4.70,3.90,13.10,14.70,15.20,10.70,1.80,2.30,2.80,3.50,2.50,2.60,2.20,1.80,0.10,0.10,0,0.10
