,id,общая информация,Дата,Команда1,счет1,Команда2,счет2,Температура,Признак погоды,поб1,X,поб2,ТМ 2.5,ТБ 2.5,Матчи 1,Матчи 2,Отдых: дни (часы) 1,Отдых: дни (часы) 2,Победы 1,Победы 2,Ничьи 1,Ничьи 2,Поражения 1,Поражения 2,Забито голов 1,Забито голов 2,Пропущено голов 1,Пропущено голов 2,Забито голов за игру 1,Забито голов за игру 2,Пропущено голов за игру 1,Пропущено голов за игру 2,Сухие матчи 1,Сухие матчи 2,обе забьют 1,обе забьют 2,Тотал больше 2.5 1,Тотал больше 2.5 2,Тотал меньше 2.5 1,Тотал меньше 2.5 2,Удары 1,Удары 2,Удары  (соперник) 1,Удары  (соперник) 2,Удары в створ 1,Удары в створ 2,Удары в створ  (соперник) 1,Удары в створ  (соперник) 2,Владение 1,Владение 2,Владение  (соперник) 1,Владение  (соперник) 2,Угловые 1,Угловые 2,Угловые  (соперник) 1,Угловые  (соперник) 2,Нарушения 1,Нарушения 2,Нарушения  (соперник) 1,Нарушения  (соперник) 2,Офсайды 1,Офсайды 2,Офсайды  (соперник) 1,Офсайды  (соперник) 2,Желтые карточки 1,Желтые карточки 2,Желтые карточки  (соперник) 1,Желтые карточки  (соперник) 2,Красные карточки 1,Красные карточки 2,Красные карточки  (соперник) 1,Красные карточки  (соперник) 2
0,15180023,"Серия А, 38-й тур, регулярный сезон, 23.05.2021 21:45",23.05.2021 21:45,Торино,1,Беневенто,1,+11°C,переменная облачность,1.64,4.7,4.95,2.64,1.46,10,10,(119) 5.0,7.2 (172),30%   3,1   10%,40%   4,3   30%,30%   3,6   60%,10,12,18,22,1.00,1.20,1.80,2.20,30%   3,1   10%,50%   5,6   60%,40%   4,5   50%,60%   6,5   50%,11.90,10.60,15.00,13.00,3.90,4.60,5.60,5.50,44.60,42.00,55.40,58.00,5.10,4.60,4.90,5.20,15.70,13.90,17.30,16.70,1.00,1.80,2.30,1.90,2.20,2.10,2.20,1.90,0.10,0.10,0.10,0.10
1,15180026,"Серия А, 38-й тур, регулярный сезон, 23.05.2021 21:45",23.05.2021 21:45,Болонья,1,Ювентус,4,+12°C,дымка,14.25,6.75,1.24,3.02,1.36,10,10,(143) 6.0,3.9 (94),20%   2,7   70%,40%   4,1   10%,40%   4,2   20%,14,19,19,13,1.40,1.90,1.90,1.30,0,0,60%   6,8   80%,50%   5,8   80%,50%   5,2   20%,12.80,13.90,13.00,11.10,5.00,4.80,4.70,3.50,51.50,52.50,48.50,47.50,5.20,5.00,5.90,4.10,15.60,15.00,13.30,14.10,1.40,1.10,1.90,0.70,2.50,1.90,2.20,2.80,0.10,0.10,0,0.20
2,15180027,"Серия А, 38-й тур, регулярный сезон, 23.05.2021 21:45",23.05.2021 21:45,Сассуоло,2,Лацио,0,+13°C,туман,1.75,4.75,4.5,2.78,1.42,10,10,(169) 7.0,5.0 (119),60%   6,6   60%,20%   2,1   10%,20%   2,3   30%,17,18,12,16,1.70,1.80,1.20,1.60,20%   2,4   40%,80%   8,4   40%,70%   7,5   50%,30%   3,5   50%,13.90,14.20,11.70,10.50,5.30,5.20,5.60,4.20,62.90,53.50,37.10,46.50,5.80,4.50,3.70,3.90,13.40,13.00,13.20,12.40,1.70,2.60,1.50,1.20,1.90,2.80,1.90,2.30,0.10,0.40,0.10,0
3,15180028,"Серия А, 38-й тур, регулярный сезон, 23.05.2021 21:45",23.05.2021 21:45,Аталанта,0,Милан,2,+15°C,переменная облачность,2.45,4.2,2.79,2.67,1.45,10,10,(94) 3.9,7.0 (167),70%   7,6   60%,20%   2,2   20%,10%   1,2   20%,26,22,13,10,2.60,2.20,1.30,1.00,30%   3,4   40%,70%   7,5   50%,60%   6,7   70%,40%   4,3   30%,16.50,14.60,9.40,11.60,7.30,5.30,3.20,3.30,53.00,54.50,47.00,45.50,5.00,5.30,2.90,5.60,13.60,12.90,13.30,11.60,1.20,1.80,1.10,1.10,1.60,1.60,2.40,1.90,0.30,0.10,0.40,0.10
4,15180030,"Серия А, 38-й тур, регулярный сезон, 23.05.2021 21:45",23.05.2021 21:45,Специя,2,Рома,2,+21°C,небольшой дождь,5.0,4.8,1.62,3.26,1.32,10,10,(196) 8.2,8.0 (191),30%   3,3   30%,30%   3,2   20%,40%   4,5   50%,16,18,20,21,1.60,1.80,2.00,2.10,0,2   20%,90%   9,7   70%,70%   7,6   60%,30%   3,4   40%,8.60,12.90,11.10,13.60,3.50,5.10,5.20,6.20,50.50,49.20,49.50,50.80,3.60,5.60,4.10,5.70,15.10,12.40,16.00,11.20,2.10,1.50,3.90,2.70,2.00,2.50,2.30,1.40,0,0.20,0.20,0.20
5,15180032,"Серия А, 38-й тур, регулярный сезон, 23.05.2021 21:45",23.05.2021 21:45,Наполи,1,Верона,1,+21°C,переменная облачность,1.28,6.5,11.25,3.1,1.35,10,10,(175) 7.3,6.0 (143),70%   7,1   10%,20%   2,3   30%,10%   1,6   60%,27,9,11,15,2.70,0.90,1.10,1.50,30%   3,1   10%,70%   7,6   60%,50%   5,4   40%,50%   5,6   60%,17.50,10.60,10.10,11.60,6.40,3.60,3.20,3.90,53.90,51.80,46.10,48.20,5.20,6.10,3.80,4.00,10.30,17.40,14.50,16.60,2.70,2.70,1.10,1.30,2.00,2.70,2.50,2.20,0,0,0.20,0
6,15180031,"Серия А, 38-й тур, регулярный сезон, 23.05.2021 16:00",23.05.2021 16:00,Интер,5,Удинезе,1,+12°C,туман,1.51,4.7,6.65,2.52,1.5,10,10,(188) 7.8,7.0 (167),70%   7,2   20%,20%   2,1   10%,10%   1,7   70%,19,11,8,18,1.90,1.10,0.80,1.80,40%   4,0,60%   6,6   60%,40%   4,5   50%,60%   6,5   50%,12.90,10.10,11.20,15.20,4.30,3.20,2.90,5.30,51.10,51.10,48.90,48.90,4.50,3.90,4.70,6.70,9.90,13.70,12.00,15.00,2.00,1.50,0.60,1.10,1.50,1.50,2.90,1.20,0.10,0.10,0.10,0
7,15180024,"Серия А, 38-й тур, регулярный сезон, 22.05.2021 21:45",22.05.2021 21:45,Кротоне,0,Фиорентина,0,+23°C,переменная облачность,3.74,4.4,1.89,3.04,1.36,10,10,(148) 6.2,6.3 (151),20%   2,2   20%,10%   1,4   40%,70%   7,4   40%,15,14,25,17,1.50,1.40,2.50,1.70,0,2   20%,70%   7,7   70%,70%   7,5   50%,30%   3,5   50%,8.80,7.70,17.50,11.10,3.50,3.30,6.30,4.30,43.90,38.90,56.10,61.10,4.40,3.80,6.60,4.70,13.90,12.80,11.60,14.00,2.40,1.00,2.00,3.50,1.80,2.90,2.10,2.40,0.10,0.20,0.10,0.10
8,15180025,"Серия А, 38-й тур, регулярный сезон, 22.05.2021 21:45",22.05.2021 21:45,Кальяри,0,Дженоа,1,+20°C,ясно,1.87,3.98,4.2,2.44,1.53,10,10,(143) 6.0,7.2 (172),40%   4,3   30%,30%   3,2   20%,30%   3,5   50%,13,18,12,19,1.30,1.80,1.20,1.90,30%   3,2   20%,50%   5,8   80%,40%   4,7   70%,60%   6,3   30%,12.00,10.30,12.10,14.20,4.00,4.50,4.60,6.10,48.20,44.60,51.80,55.40,3.50,3.80,4.70,4.40,14.70,13.40,12.30,13.10,1.90,1.50,1.80,0.50,2.10,2.10,1.50,1.70,0,0,0,0.10
9,15180029,"Серия А, 38-й тур, регулярный сезон, 22.05.2021 21:45",22.05.2021 21:45,Сампдория,3,Парма,0,+20°C,переменная облачность,1.67,4.55,4.85,2.7,1.44,10,10,(148) 6.2,6.0 (145),50%   5,0,20%   2,1   10%,30%   3,9   90%,12,14,12,28,1.20,1.40,1.20,2.80,40%   4,0,40%   4,8   80%,30%   3,8   80%,70%   7,2   20%,11.60,12.30,12.40,12.90,4.40,4.60,4.50,5.70,46.60,49.60,53.40,50.40,5.20,3.50,5.70,4.70,12.70,15.20,13.70,12.90,0.90,1.70,3.70,1.50,1.30,2.50,1.80,1.80,0.10,0,0,0.10
10,15179900,"Серия А, 25-й тур, регулярный сезон, 18.05.2021 21:30",18.05.2021 21:30,Лацио,0,Торино,0,+22°C,переменная облачность,2.4,3.24,3.34,2.17,1.77,10,10,(70) 2.9,3.2 (76),70%   7,3   30%,0,3   30%,30%   3,4   40%,19,10,16,19,1.90,1.00,1.60,1.90,40%   4,2   20%,40%   4,5   50%,50%   5,4   40%,50%   5,6   60%,13.40,12.40,11.20,13.80,5.00,3.70,4.30,5.20,51.80,47.40,48.20,52.60,5.20,5.80,4.50,4.60,13.30,16.10,12.00,17.90,2.50,1.30,1.20,2.00,2.70,2.30,2.40,1.80,0.40,0.10,0,0.10
11,15180014,"Серия А, 37-й тур, регулярный сезон, 17.05.2021 21:45",17.05.2021 21:45,Верона,2,Болонья,2,+12°C,туман,2.17,3.84,3.3,2.34,1.57,10,10,(95) 4.0,5.0 (119),10%   1,3   30%,20%   2,3   30%,70%   7,4   40%,9,15,16,18,0.90,1.50,1.60,1.80,10%   1,0,60%   6,6   60%,40%   4,5   50%,60%   6,5   50%,10.70,12.50,11.70,13.80,4.00,5.20,4.30,5.00,52.30,51.00,47.70,49.00,6.20,5.00,4.20,6.10,17.20,15.50,16.40,12.50,3.20,1.60,1.20,1.90,2.60,2.40,2.20,2.10,0,0.10,0,0
12,15180015,"Серия А, 37-й тур, регулярный сезон, 16.05.2021 21:45",16.05.2021 21:45,Милан,0,Кальяри,0,+12°C,туман,1.36,5.45,9.4,2.44,1.53,10,10,(95) 4.0,4.0 (97),60%   6,4   40%,10%   1,2   20%,30%   3,4   40%,22,14,11,15,2.20,1.40,1.10,1.50,30%   3,2   20%,50%   5,6   60%,70%   7,5   50%,30%   3,5   50%,13.40,12.70,12.20,11.00,5.40,4.40,3.50,4.90,53.30,49.60,46.70,50.40,4.80,3.60,5.30,4.30,13.40,15.10,11.60,13.10,2.30,2.00,1.10,1.70,1.80,1.90,1.80,1.50,0.10,0,0.10,0
13,15180021,"Серия А, 37-й тур, регулярный сезон, 16.05.2021 19:00",16.05.2021 19:00,Парма,1,Сассуоло,3,+14°C,дымка,6.9,4.9,1.48,2.82,1.41,10,10,(92) 3.8,3.8 (92),10%   1,5   50%,10%   1,2   20%,80%   8,3   30%,15,16,25,14,1.50,1.60,2.50,1.40,10%   1,2   20%,70%   7,8   80%,70%   7,7   70%,30%   3,3   30%,11.40,13.80,13.80,12.40,4.30,4.90,5.50,6.10,49.30,62.50,50.70,37.50,3.30,4.90,4.70,4.10,15.80,13.70,13.20,13.10,1.70,1.60,1.30,1.50,2.70,2.10,2.10,1.90,0,0.10,0.10,0.10
14,15180016,"Серия А, 37-й тур, регулярный сезон, 16.05.2021 16:00",16.05.2021 16:00,Беневенто,1,Кротоне,1,+20°C,переменная облачность,1.38,5.5,8.4,2.9,1.39,10,10,(89) 3.7,2.7 (65),10%   1,2   20%,20%   2,0,70%   7,8   80%,12,16,25,27,1.20,1.60,2.50,2.70,10%   1,0,60%   6,7   70%,60%   6,8   80%,40%   4,2   20%,9.90,8.70,13.40,17.70,4.30,3.50,5.80,6.10,42.80,42.60,57.20,57.40,4.60,4.10,5.10,6.30,14.20,13.00,16.60,11.30,1.70,2.20,1.70,2.20,2.20,1.90,1.80,1.90,0.10,0,0,0.10
15,15180020,"Серия А, 37-й тур, регулярный сезон, 16.05.2021 16:00",16.05.2021 16:00,Удинезе,0,Сампдория,1,+16°C,переменная облачность,2.44,3.6,2.97,2.26,1.71,10,10,(113) 4.7,3.7 (89),20%   2,4   40%,20%   2,2   20%,60%   6,4   40%,12,12,18,15,1.20,1.20,1.80,1.50,0,3   30%,70%   7,5   50%,50%   5,4   40%,50%   5,6   60%,10.10,11.80,14.50,12.50,3.30,4.40,4.90,5.00,49.90,47.70,50.10,52.30,3.60,5.50,7.00,5.30,13.10,12.50,15.20,14.10,1.30,1.10,1.00,3.70,1.30,1.40,1.40,1.70,0.10,0.10,0,0
16,15180019,"Серия А, 37-й тур, регулярный сезон, 16.05.2021 13:35",16.05.2021 13:35,Фиорентина,0,Наполи,2,+18°C,небольшой дождь,6.5,5.0,1.49,2.64,1.46,10,10,(89) 3.7,4.6 (110),30%   3,7   70%,40%   4,2   20%,30%   3,1   10%,18,27,16,11,1.80,2.70,1.60,1.10,20%   2,3   30%,80%   8,7   70%,60%   6,5   50%,40%   4,5   50%,8.00,16.70,10.70,10.20,3.50,6.30,4.40,3.20,38.60,53.00,61.40,47.00,3.80,5.00,4.90,4.10,13.10,10.70,14.60,14.70,1.00,2.70,3.50,1.10,2.50,2.10,2.50,2.50,0.10,0,0.10,0.10
17,15180018,"Серия А, 37-й тур, регулярный сезон, 15.05.2021 21:45",15.05.2021 21:45,Рома,2,Лацио,0,+22°C,переменная облачность,3.48,4.05,2.12,2.86,1.4,10,10,(70) 2.9,3.0 (71),30%   3,7   70%,20%   2,0,50%   5,3   30%,17,20,21,16,1.70,2.00,2.10,1.60,20%   2,4   40%,70%   7,5   50%,60%   6,6   60%,40%   4,4   40%,12.90,12.90,13.70,11.00,5.40,4.90,6.20,4.50,49.30,50.80,50.70,49.20,5.60,4.90,5.90,4.50,13.00,13.40,11.80,12.40,1.30,2.30,2.40,1.10,2.60,3.00,1.40,2.30,0.20,0.30,0.10,0
