,id,общая информация,Дата,Команда1,счет1,Команда2,счет2,Температура,Признак погоды,поб1,X,поб2,ТМ 2.5,ТБ 2.5,Матчи 1,Матчи 2,Отдых: дни (часы) 1,Отдых: дни (часы) 2,Победы 1,Победы 2,Ничьи 1,Ничьи 2,Поражения 1,Поражения 2,Забито голов 1,Забито голов 2,Пропущено голов 1,Пропущено голов 2,Забито голов за игру 1,Забито голов за игру 2,Пропущено голов за игру 1,Пропущено голов за игру 2,Сухие матчи 1,Сухие матчи 2,обе забьют 1,обе забьют 2,Тотал больше 2.5 1,Тотал больше 2.5 2,Тотал меньше 2.5 1,Тотал меньше 2.5 2,Удары 1,Удары 2,Удары  (соперник) 1,Удары  (соперник) 2,Удары в створ 1,Удары в створ 2,Удары в створ  (соперник) 1,Удары в створ  (соперник) 2,Владение 1,Владение 2,Владение  (соперник) 1,Владение  (соперник) 2,Угловые 1,Угловые 2,Угловые  (соперник) 1,Угловые  (соперник) 2,Нарушения 1,Нарушения 2,Нарушения  (соперник) 1,Нарушения  (соперник) 2,Офсайды 1,Офсайды 2,Офсайды  (соперник) 1,Офсайды  (соперник) 2,Желтые карточки 1,Желтые карточки 2,Желтые карточки  (соперник) 1,Желтые карточки  (соперник) 2,Красные карточки 1,Красные карточки 2,Красные карточки  (соперник) 1,Красные карточки  (соперник) 2
0,15327153,"Серия А, 38-й тур, регулярный сезон, 22.05.2022 22:00",22.05.2022 22:00,Салернитана,0,Удинезе,4,+16°C,ясно,1.89,3.88,3.96,2.42,1.63,10,10,(197) 8.2,8.1 (194),40%   4,4   40%,30%   3,2   20%,30%   3,4   40%,11,22,11,14,1.10,2.20,1.10,1.40,10%   1,1   10%,70%   7,8   80%,40%   4,8   80%,60%   6,2   20%,12.90,14.50,11.40,12.50,4.20,5.50,4.30,4.90,42.00,44.80,57.20,55.20,5.50,5.40,5.20,6.10,14.30,17.30,15.50,11.70,1.00,2.70,1.60,1.20,3.70,2.30,3.30,3.20,0.20,0.10,0.20,0.10
1,15327157,"Серия А, 38-й тур, регулярный сезон, 22.05.2022 22:00",22.05.2022 22:00,Венеция,0,Кальяри,0,+13°C,переменная облачность,5.25,4.25,1.63,2.23,1.73,10,10,(191) 8.0,7.0 (167),10%   1,1   10%,10%   1,1   10%,80%   8,8   80%,9,6,18,20,0.90,0.60,1.80,2.00,0,1   10%,60%   6,5   50%,50%   5,5   50%,50%   5,5   50%,9.40,11.00,19.10,15.40,3.00,2.80,6.00,5.20,43.10,46.10,56.90,53.90,3.00,3.90,8.20,4.30,15.00,15.20,13.50,14.20,1.30,1.30,1.00,1.80,3.50,2.10,2.50,2.10,0.30,0.20,0,0.20
2,15327151,"Серия А, 38-й тур, регулярный сезон, 22.05.2022 19:05",22.05.2022 19:05,Интер,3,Сампдория,0,+14°C,дымка,1.13,9.8,19.25,3.7,1.26,10,10,(164) 6.8,5.9 (142),90%   9,3   30%,0,1   10%,10%   1,6   60%,26,11,10,14,2.60,1.10,1.00,1.40,30%   3,2   20%,70%   7,5   50%,80%   8,4   40%,20%   2,6   60%,17.60,8.90,11.50,12.40,6.30,3.10,3.60,3.20,55.00,48.70,45.00,51.30,7.30,3.60,4.10,4.30,13.50,13.70,10.60,16.60,1.00,1.70,0.80,2.50,1.80,1.70,1.40,2.90,0,0.10,0,0.10
3,15327154,"Серия А, 38-й тур, регулярный сезон, 22.05.2022 19:00",22.05.2022 19:00,Сассуоло,0,Милан,3,+14°C,туман,7.8,5.15,1.47,2.57,1.48,10,10,(172) 7.2,7.0 (167),40%   4,7   70%,20%   2,2   20%,40%   4,1   10%,19,12,18,5,1.90,1.20,1.80,0.50,0,7   70%,90%   9,2   20%,80%   8,3   30%,20%   2,7   70%,16.00,18.00,13.00,9.40,6.20,5.60,4.90,2.40,54.00,53.20,46.00,46.80,5.50,5.50,5.00,3.90,12.40,10.50,13.20,14.60,1.10,2.10,3.90,1.30,2.20,1.50,1.70,1.80,0.10,0,0,0
4,15327155,"Серия А, 38-й тур, регулярный сезон, 22.05.2022 13:30",22.05.2022 13:30,Специя,0,Наполи,3,+18°C,местами дождь,4.55,4.3,1.71,2.44,1.53,10,10,(185) 7.7,6.8 (164),30%   3,6   60%,10%   1,1   10%,60%   6,3   30%,13,22,19,12,1.30,2.20,1.90,1.20,30%   3,2   20%,60%   6,7   70%,60%   6,7   70%,40%   4,3   30%,9.00,13.40,15.90,11.90,3.70,5.10,5.10,4.10,40.50,55.30,59.50,44.70,4.10,5.10,4.80,5.10,12.70,11.10,12.90,14.60,1.90,2.30,1.50,1.70,2.20,1.80,2.00,2.90,0,0,0,0.30
5,15327148,"Серия А, 38-й тур, регулярный сезон, 21.05.2022 21:50",21.05.2022 21:50,Аталанта,0,Эмполи,1,+14°C,переменная облачность,1.2,7.9,13.25,3.62,1.27,10,10,(145) 6.0,4.0 (95),20%   2,1   10%,30%   3,3   30%,50%   5,6   60%,15,10,19,20,1.50,1.00,1.90,2.00,0,1   10%,80%   8,7   70%,60%   6,5   50%,40%   4,5   50%,17.10,9.50,10.40,17.10,4.10,3.20,5.20,5.40,55.20,44.33,44.80,55.67,7.50,4.20,2.70,6.30,12.80,14.22,11.50,11.44,1.70,1.44,1.60,1.56,2.60,2.20,2.30,1.40,0,0.30,0,0
6,15327149,"Серия А, 38-й тур, регулярный сезон, 21.05.2022 21:45",21.05.2022 21:45,Фиорентина,2,Ювентус,0,+19°C,переменная облачность,1.86,4.05,4.55,2.11,1.89,10,10,(121) 5.0,5.0 (119),40%   4,5   50%,10%   1,2   20%,50%   5,3   30%,10,16,16,13,1.00,1.60,1.60,1.30,30%   3,2   20%,40%   4,7   70%,40%   4,6   60%,60%   6,4   40%,14.90,14.80,10.20,12.20,5.00,4.80,3.30,4.20,61.60,47.10,38.40,49.30,5.20,4.50,2.80,5.20,13.20,12.10,15.70,15.00,1.80,2.30,3.80,0.90,2.40,2.10,1.80,2.50,0,0,0.20,0.20
7,15327152,"Серия А, 38-й тур, регулярный сезон, 21.05.2022 21:45",21.05.2022 21:45,Лацио,3,Верона,3,+18°C,переменная облачность,1.92,3.92,3.8,2.34,1.67,10,10,(119) 5.0,7.0 (169),60%   6,3   30%,20%   2,3   30%,20%   2,4   40%,20,10,13,13,2.00,1.00,1.30,1.30,30%   3,1   10%,60%   6,7   70%,70%   7,4   40%,30%   3,6   60%,13.60,10.70,12.80,11.70,5.70,3.20,3.80,4.30,58.80,49.90,41.20,50.10,5.70,3.20,4.20,5.60,11.00,14.70,12.10,13.50,0.80,2.20,1.70,1.00,1.70,3.00,2.40,1.80,0.10,0.20,0,0
8,15327150,"Серия А, 38-й тур, регулярный сезон, 21.05.2022 18:15",21.05.2022 18:15,Дженоа,0,Болонья,1,+18°C,ясно,1.85,3.88,4.15,2.41,1.54,10,10,(145) 6.0,6.1 (147),30%   3,2   20%,20%   2,4   40%,50%   5,4   40%,5,11,12,13,0.50,1.10,1.20,1.30,40%   4,3   30%,20%   2,5   50%,30%   3,4   40%,70%   7,6   60%,12.30,10.80,11.20,18.80,3.60,3.50,4.20,5.30,44.20,51.70,55.80,48.30,3.60,3.90,3.50,5.90,15.80,10.50,14.20,11.40,2.10,1.60,1.70,2.60,2.00,2.10,2.30,1.30,0.10,0.30,0,0
9,15327156,"Серия А, 38-й тур, регулярный сезон, 20.05.2022 21:45",20.05.2022 21:45,Торино,0,Рома,3,+10°C,ясно,3.7,3.8,1.98,2.14,1.79,10,10,(145) 6.0,6.0 (143),40%   4,3   30%,40%   4,4   40%,20%   2,3   30%,13,12,10,11,1.30,1.20,1.00,1.10,30%   3,3   30%,50%   5,6   60%,30%   3,4   40%,70%   7,6   60%,11.00,14.90,11.50,9.80,4.00,5.60,4.10,3.70,52.60,49.60,47.40,50.40,4.00,7.10,5.60,4.60,15.00,12.60,12.80,13.30,1.60,2.30,1.10,0.90,2.10,1.90,2.90,2.70,0,0,0.40,0.10
