,id,общая информация,Дата,Команда1,счет1,Команда2,счет2,Температура,Признак погоды,поб1,X,поб2,ТМ 2.5,ТБ 2.5,Матчи 1,Матчи 2,Отдых: дни (часы) 1,Отдых: дни (часы) 2,Победы 1,Победы 2,Ничьи 1,Ничьи 2,Поражения 1,Поражения 2,Забито голов 1,Забито голов 2,Пропущено голов 1,Пропущено голов 2,Забито голов за игру 1,Забито голов за игру 2,Пропущено голов за игру 1,Пропущено голов за игру 2,Сухие матчи 1,Сухие матчи 2,обе забьют 1,обе забьют 2,Тотал больше 2.5 1,Тотал больше 2.5 2,Тотал меньше 2.5 1,Тотал меньше 2.5 2,Удары 1,Удары 2,Удары  (соперник) 1,Удары  (соперник) 2,Удары в створ 1,Удары в створ 2,Удары в створ  (соперник) 1,Удары в створ  (соперник) 2,Владение 1,Владение 2,Владение  (соперник) 1,Владение  (соперник) 2,Угловые 1,Угловые 2,Угловые  (соперник) 1,Угловые  (соперник) 2,Нарушения 1,Нарушения 2,Нарушения  (соперник) 1,Нарушения  (соперник) 2,Офсайды 1,Офсайды 2,Офсайды  (соперник) 1,Офсайды  (соперник) 2,Желтые карточки 1,Желтые карточки 2,Желтые карточки  (соперник) 1,Желтые карточки  (соперник) 2,Красные карточки 1,Красные карточки 2,Красные карточки  (соперник) 1,Красные карточки  (соперник) 2
10,1736537,"Премьер-Лига, 32-й тур, регулярный сезон, 25.05.2023 22:00",25.05.2023 22:00,Ман Юнайтед,4,Челси,1,+10°C,переменная облачность,1.58,4.65,6.5,2.41,1.7,10,10,(124) 5.2,4.1 (99),50%   5,1   10%,20%   2,2   20%,30%   3,7   70%,10,7,9,16,1.00,0.70,0.90,1.60,50%   5,1   10%,20%   2,4   40%,30%   3,4   40%,70%   7,6   60%,17.90,11.80,13.00,12.80,5.90,4.00,3.60,5.20,54.80,54.60,45.20,45.40,6.10,4.20,5.90,5.20,10.90,10.10,9.70,11.90,2.10,1.10,1.20,1.70,2.40,2.40,1.70,1.60,0,0.10,0,0
11,1736532,"Премьер-Лига, 32-й тур, регулярный сезон, 24.05.2023 22:00",24.05.2023 22:00,Брайтон,1,Ман Сити,1,+11°C,солнечно,3.8,4.15,1.83,2.62,1.44,10,10,(77) 3.2,3.1 (75),50%   5,8   80%,0,2   20%,50%   5,0,19,24,16,5,1.90,2.40,1.60,0.50,40%   4,5   50%,60%   6,5   50%,80%   8,7   70%,20%   2,3   30%,18.80,13.10,12.10,8.40,6.10,5.70,4.00,2.80,64.10,63.50,35.90,36.50,6.20,6.00,3.60,3.60,12.50,9.30,12.30,12.00,1.40,1.40,1.10,1.20,1.80,1.50,2.70,1.90,0,0,0,0
12,1736584,"Премьер-Лига, 37-й тур, регулярный сезон, 22.05.2023 22:00",22.05.2023 22:00,Ньюкасл,0,Лестер Сити,0,+13°C,солнечно,1.28,5.9,10.0,2.5,1.48,10,10,(95) 4.0,7.0 (167),70%   7,1   10%,10%   1,3   30%,20%   2,6   60%,28,12,13,21,2.80,1.20,1.30,2.10,10%   1,0,70%   7,8   80%,80%   8,7   70%,20%   2,3   30%,16.90,11.70,9.60,17.30,6.00,4.50,3.80,5.30,54.40,44.30,45.60,55.70,7.50,3.70,3.90,6.30,11.70,12.30,11.90,12.90,1.40,3.30,1.10,2.00,1.20,2.30,2.10,1.90,0,0.10,0.10,0.10
13,1736583,"Премьер-Лига, 37-й тур, регулярный сезон, 21.05.2023 18:00",21.05.2023 18:00,Ман Сити,1,Челси,0,+10°C,переменная облачность,1.64,4.4,6.05,1.92,2.07,10,10,(91) 3.8,8.0 (192),80%   8,1   10%,20%   2,2   20%,0,7   70%,26,7,6,17,2.60,0.70,0.60,1.70,40%   4,1   10%,60%   6,4   40%,80%   8,4   40%,20%   2,6   60%,12.80,13.20,8.10,11.80,5.90,4.20,2.60,5.20,64.10,58.00,35.90,42.00,6.10,5.30,3.60,4.90,8.90,10.60,11.90,12.30,1.20,1.10,1.30,1.50,1.60,2.50,1.80,1.90,0,0.10,0,0
14,1736580,"Премьер-Лига, 37-й тур, регулярный сезон, 21.05.2023 16:00",21.05.2023 16:00,Брайтон,3,Саутгемптон,1,+11°C,солнечно,1.18,7.6,14.0,3.15,1.32,10,10,(65) 2.7,7.9 (190),50%   5,0,0,2   20%,50%   5,8   80%,18,11,15,25,1.80,1.10,1.50,2.50,50%   5,0,50%   5,5   50%,70%   7,5   50%,30%   3,5   50%,17.80,9.70,13.00,14.30,5.90,3.30,4.20,4.10,64.10,47.60,35.90,52.40,6.30,4.40,3.80,5.50,12.20,11.00,12.50,10.70,1.30,2.00,1.10,1.40,1.70,1.80,2.30,1.20,0,0,0,0
15,1736587,"Премьер-Лига, 37-й тур, регулярный сезон, 21.05.2023 15:30",21.05.2023 15:30,Вест Хэм,3,Лидс,1,+13°C,переменная облачность,2.62,3.58,2.57,2.06,1.82,10,10,(64) 2.7,8.0 (192),50%   5,2   20%,10%   1,2   20%,40%   4,6   60%,18,15,15,29,1.80,1.50,1.50,2.90,30%   3,0,50%   5,10   100%,70%   7,9   90%,30%   3,1   10%,12.10,11.40,15.00,15.30,4.50,4.20,4.70,5.60,36.60,40.80,63.40,59.20,4.90,4.10,5.10,5.10,8.50,12.50,8.10,11.20,1.30,1.70,1.90,3.30,0.90,2.60,1.10,1.50,0,0.10,0,0.20
16,1736585,"Премьер-Лига, 37-й тур, регулярный сезон, 20.05.2023 19:30",20.05.2023 19:30,Ноттингем Форест,1,Арсенал,0,+9°C,дымка,5.25,4.2,1.61,2.1,1.67,10,10,(169) 7.0,6.0 (144),20%   2,4   40%,20%   2,3   30%,60%   6,3   30%,15,22,20,18,1.50,2.20,2.00,1.80,0,1   10%,80%   8,8   80%,70%   7,8   80%,30%   3,2   20%,9.40,13.40,15.60,12.00,3.20,5.50,5.40,5.00,30.60,55.20,69.40,44.80,3.50,4.60,6.60,4.20,13.30,10.60,9.50,12.80,2.40,2.00,1.50,1.50,2.50,1.30,1.60,2.50,0,0,0,0.10
17,1736579,"Премьер-Лига, 37-й тур, регулярный сезон, 20.05.2023 17:00",20.05.2023 17:00,Борнмут,0,Ман Юнайтед,1,+12°C,пасмурно,7.4,5.25,1.38,2.7,1.42,10,10,(167) 7.0,7.0 (167),50%   5,5   50%,0,2   20%,50%   5,3   30%,12,11,18,9,1.20,1.10,1.80,0.90,20%   2,5   50%,40%   4,2   20%,60%   6,3   30%,40%   4,7   70%,12.30,18.80,15.60,13.50,4.40,6.50,5.70,3.30,44.10,55.30,55.90,44.70,4.50,6.50,6.50,6.00,11.20,11.20,9.10,10.00,1.30,2.20,1.50,1.40,1.90,2.40,1.20,1.60,0,0,0,0
18,1736581,"Премьер-Лига, 37-й тур, регулярный сезон, 20.05.2023 17:00",20.05.2023 17:00,Фулхэм,2,Кристал Пэлас,2,+12°C,переменная облачность,2.35,3.24,3.16,1.64,2.35,10,10,(167) 7.0,7.0 (167),40%   4,5   50%,0,1   10%,60%   6,4   40%,15,16,15,13,1.50,1.60,1.50,1.30,10%   1,3   30%,60%   6,4   40%,60%   6,4   40%,40%   4,6   60%,11.10,14.10,12.60,9.10,3.80,4.50,5.60,3.80,52.90,50.50,47.10,49.50,5.50,6.60,5.20,3.70,10.60,11.70,12.00,12.50,1.90,1.10,1.90,1.90,1.30,1.90,2.10,2.60,0.20,0,0,0.10
19,1736582,"Премьер-Лига, 37-й тур, регулярный сезон, 20.05.2023 17:00",20.05.2023 17:00,Ливерпуль,1,Астон Вилла,1,+8°C,дымка,1.46,4.9,6.2,2.62,1.44,10,10,(114) 4.8,7.0 (167),70%   7,7   70%,20%   2,1   10%,10%   1,2   20%,23,16,13,5,2.30,1.60,1.30,0.50,40%   4,5   50%,60%   6,3   30%,70%   7,4   40%,30%   3,6   60%,14.10,12.30,9.70,10.10,4.50,3.80,4.10,3.40,61.60,53.20,38.40,46.80,5.00,5.70,3.80,5.20,12.70,9.70,8.50,14.90,2.30,1.30,2.60,4.70,1.80,1.90,1.30,2.90,0,0,0,0.10
20,1736588,"Премьер-Лига, 37-й тур, регулярный сезон, 20.05.2023 17:00",20.05.2023 17:00,Вулверхэмптон,1,Эвертон,1,+11°C,солнечно,3.1,3.48,2.27,1.92,1.94,10,10,(167) 7.0,6.0 (144),40%   4,2   20%,10%   1,4   40%,50%   5,4   40%,11,13,17,18,1.10,1.30,1.70,1.80,40%   4,2   20%,40%   4,6   60%,40%   4,6   60%,60%   6,4   40%,10.40,13.30,16.40,16.40,3.60,4.90,5.50,5.60,51.70,37.20,48.30,62.80,5.40,4.00,5.90,8.10,13.20,11.10,11.50,9.30,1.30,1.90,1.00,1.80,2.70,1.80,2.70,1.50,0.20,0.20,0,0.10
21,1736586,"Премьер-Лига, 37-й тур, регулярный сезон, 20.05.2023 14:30",20.05.2023 14:30,Тоттенхэм,1,Брентфорд,3,+12°C,переменная облачность,1.95,3.78,3.66,2.15,1.75,10,10,(164) 6.8,5.9 (141),30%   3,3   30%,30%   3,3   30%,40%   4,4   40%,19,12,23,12,1.90,1.20,2.30,1.20,10%   1,2   20%,90%   9,5   50%,80%   8,3   30%,20%   2,7   70%,12.50,11.20,13.80,13.80,4.50,4.20,5.40,5.00,48.20,44.30,51.80,55.70,4.10,4.50,6.40,6.10,11.40,9.70,10.90,11.20,2.50,2.10,1.30,1.80,2.30,1.60,1.80,1.80,0.10,0.10,0.10,0
22,1736466,"Премьер-Лига, 25-й тур, регулярный сезон, 18.05.2023 21:30",18.05.2023 21:30,Ньюкасл,4,Брайтон,1,+13°C,солнечно,1.78,4.1,4.1,2.45,1.5,10,10,(126) 5.3,4.1 (98),70%   7,5   50%,10%   1,1   10%,20%   2,4   40%,26,20,13,14,2.60,2.00,1.30,1.40,10%   1,5   50%,70%   7,5   50%,80%   8,7   70%,20%   2,3   30%,16.20,20.30,9.30,11.50,5.50,7.20,3.90,3.80,57.10,64.80,42.90,35.20,7.60,7.60,4.10,3.20,10.90,12.40,12.20,11.80,1.40,1.30,1.00,1.20,1.10,1.40,2.20,2.20,0,0,0.10,0
23,1736576,"Премьер-Лига, 36-й тур, регулярный сезон, 15.05.2023 22:00",15.05.2023 22:00,Лестер Сити,0,Ливерпуль,3,+9°C,туман,4.9,4.4,1.75,2.57,1.48,10,10,(172) 7.2,9.0 (217),10%   1,6   60%,30%   3,2   20%,60%   6,2   20%,13,20,21,14,1.30,2.00,2.10,1.40,0,3   30%,90%   9,6   60%,70%   7,6   60%,30%   3,4   40%,13.00,13.40,16.90,11.10,4.80,4.50,5.40,4.40,45.90,59.40,54.10,40.60,3.50,5.50,6.40,3.90,12.20,12.70,12.30,8.10,3.00,2.10,2.00,2.80,2.40,1.90,2.00,1.10,0.20,0,0.10,0
24,1736569,"Премьер-Лига, 36-й тур, регулярный сезон, 14.05.2023 18:30",14.05.2023 18:30,Арсенал,0,Брайтон,3,+12°C,переменная облачность,1.69,4.33,4.4,2.62,1.44,10,10,(167) 7.0,5.9 (142),50%   5,5   50%,30%   3,1   10%,20%   2,4   40%,25,22,15,14,2.50,2.20,1.50,1.40,20%   2,5   50%,80%   8,5   50%,80%   8,7   70%,20%   2,3   30%,13.50,21.30,12.00,10.50,6.00,7.60,4.60,3.80,56.60,66.20,43.40,33.80,4.90,8.00,4.40,2.90,10.20,11.10,12.10,10.90,2.10,1.00,1.30,1.50,1.30,1.20,2.30,2.10,0,0,0.10,0
25,1736571,"Премьер-Лига, 36-й тур, регулярный сезон, 14.05.2023 16:00",14.05.2023 16:00,Брентфорд,2,Вест Хэм,0,+11°C,солнечно,1.79,3.68,4.55,1.8,2.08,10,10,(187) 7.8,2.7 (65),30%   3,5   50%,30%   3,2   20%,40%   4,3   30%,12,19,12,14,1.20,1.90,1.20,1.40,20%   2,3   30%,50%   5,6   60%,30%   3,7   70%,70%   7,3   30%,9.90,12.10,14.10,15.00,3.70,4.60,4.70,4.10,42.40,35.40,57.60,64.60,4.10,4.80,5.90,5.80,10.20,10.00,12.10,8.80,1.90,1.30,1.60,1.20,1.70,1.10,1.90,1.30,0.10,0,0,0
26,1736574,"Премьер-Лига, 36-й тур, регулярный сезон, 14.05.2023 16:00",14.05.2023 16:00,Эвертон,0,Ман Сити,3,+8°C,дымка,8.1,5.15,1.36,2.24,1.59,10,10,(139) 5.8,4.7 (113),20%   2,8   80%,50%   5,2   20%,30%   3,0,15,26,17,7,1.50,2.60,1.70,0.70,20%   2,3   30%,70%   7,7   70%,60%   6,8   80%,40%   4,2   20%,13.60,13.30,16.50,8.30,4.90,6.40,5.60,2.50,37.80,63.40,62.20,36.60,3.50,6.60,7.80,3.00,11.60,9.00,10.00,10.70,1.80,1.40,1.80,1.30,2.20,1.60,1.80,1.70,0.20,0,0.10,0
27,1736570,"Премьер-Лига, 36-й тур, регулярный сезон, 13.05.2023 17:00",13.05.2023 17:00,Астон Вилла,2,Тоттенхэм,1,+10°C,дымка,2.2,3.72,3.05,2.23,1.7,10,10,(167) 7.0,7.0 (167),60%   6,3   30%,20%   2,4   40%,20%   2,3   30%,15,18,5,21,1.50,1.80,0.50,2.10,50%   5,2   20%,30%   3,8   80%,30%   3,7   70%,70%   7,3   30%,12.70,12.90,11.30,14.40,3.80,4.50,3.80,5.30,54.20,48.10,45.80,51.90,5.10,4.40,6.10,5.60,9.40,11.80,14.30,11.30,1.20,1.60,4.40,1.20,1.60,2.50,2.70,1.60,0,0.20,0.10,0.10
28,1736572,"Премьер-Лига, 36-й тур, регулярный сезон, 13.05.2023 17:00",13.05.2023 17:00,Челси,2,Ноттингем Форест,2,+12°C,переменная облачность,1.57,4.2,5.7,2.04,1.83,10,10,(167) 7.0,4.8 (114),10%   1,2   20%,20%   2,1   10%,70%   7,7   70%,7,14,17,21,0.70,1.40,1.70,2.10,10%   1,0,40%   4,8   80%,40%   4,7   70%,60%   6,3   30%,13.80,9.20,11.90,15.70,4.30,3.50,5.30,5.50,57.30,32.60,42.70,67.40,5.90,4.00,4.60,6.60,10.10,13.10,12.00,9.50,1.20,2.30,1.40,1.50,2.40,2.50,2.00,1.60,0.10,0,0,0
29,1736573,"Премьер-Лига, 36-й тур, регулярный сезон, 13.05.2023 17:00",13.05.2023 17:00,Кристал Пэлас,2,Борнмут,0,+12°C,переменная облачность,1.77,3.74,4.6,1.86,2.01,10,10,(167) 7.0,7.0 (167),40%   4,6   60%,10%   1,0,50%   5,4   40%,14,13,14,16,1.40,1.30,1.40,1.60,20%   2,3   30%,40%   4,4   40%,40%   4,6   60%,60%   6,4   40%,12.80,12.30,10.00,15.40,4.00,4.60,4.20,5.80,47.70,43.20,52.30,56.80,5.70,4.60,4.10,6.20,12.30,10.70,13.00,9.50,1.20,1.40,2.00,1.70,2.10,1.90,2.60,1.30,0,0,0.10,0
30,1736577,"Премьер-Лига, 36-й тур, регулярный сезон, 13.05.2023 17:00",13.05.2023 17:00,Ман Юнайтед,2,Вулверхэмптон,0,+10°C,переменная облачность,1.36,5.2,8.1,2.46,1.59,10,10,(139) 5.8,7.0 (167),50%   5,5   50%,20%   2,1   10%,30%   3,4   40%,10,12,9,15,1.00,1.20,0.90,1.50,50%   5,5   50%,20%   2,4   40%,30%   3,4   40%,70%   7,6   60%,17.90,10.70,13.60,15.80,5.90,4.10,3.40,5.20,57.00,51.10,43.00,48.90,6.60,5.10,5.60,5.60,11.10,13.40,10.40,12.40,2.50,1.50,1.40,1.10,2.40,2.60,1.60,2.50,0,0.20,0,0
31,1736578,"Премьер-Лига, 36-й тур, регулярный сезон, 13.05.2023 17:00",13.05.2023 17:00,Саутгемптон,0,Фулхэм,2,+12°C,пасмурно,2.74,3.52,2.49,1.99,1.88,10,10,(114) 4.8,5.0 (119),0,3   30%,30%   3,0,70%   7,7   70%,11,13,23,18,1.10,1.30,2.30,1.80,10%   1,0,50%   5,6   60%,50%   5,7   70%,50%   5,3   30%,10.90,11.40,14.40,13.60,3.60,3.60,4.10,6.20,49.30,51.00,50.70,49.00,5.10,5.10,5.40,5.90,10.20,10.40,10.70,11.20,1.80,2.00,1.30,1.70,1.60,1.30,1.40,2.00,0,0.20,0.10,0
32,1736575,"Премьер-Лига, 36-й тур, регулярный сезон, 13.05.2023 14:30",13.05.2023 14:30,Лидс,2,Ньюкасл,2,+9°C,дымка,5.0,4.35,1.61,2.38,1.53,10,10,(164) 6.8,5.8 (139),20%   2,8   80%,20%   2,0,60%   6,2   20%,15,26,29,12,1.50,2.60,2.90,1.20,0,1   10%,100%   10,7   70%,90%   9,8   80%,10%   1,2   20%,11.70,16.30,14.90,9.10,4.20,5.80,5.30,3.90,41.00,54.90,59.00,45.10,4.30,8.00,5.20,4.20,12.10,10.60,10.70,11.60,2.00,1.20,3.40,1.00,2.30,1.00,1.40,2.00,0,0,0.20,0
33,1736565,"Премьер-Лига, 35-й тур, регулярный сезон, 08.05.2023 22:00",08.05.2023 22:00,Ноттингем Форест,4,Саутгемптон,3,+9°C,дымка,1.99,3.48,3.84,1.76,2.14,10,10,(220) 9.2,8.2 (197),10%   1,1   10%,20%   2,3   30%,70%   7,6   60%,12,9,20,19,1.20,0.90,2.00,1.90,0,2   20%,80%   8,4   40%,70%   7,4   40%,30%   3,6   60%,9.30,10.10,14.80,14.60,3.50,3.60,5.30,3.70,34.70,46.40,65.30,53.60,4.10,4.30,5.80,5.60,12.60,10.40,10.20,10.20,2.00,2.10,1.40,1.20,2.70,2.00,2.10,1.50,0,0,0,0.10
34,1736560,"Премьер-Лига, 35-й тур, регулярный сезон, 08.05.2023 19:30",08.05.2023 19:30,Брайтон,1,Эвертон,5,+11°C,солнечно,1.33,5.5,8.4,2.53,1.47,10,10,(92) 3.8,6.8 (164),60%   6,1   10%,10%   1,5   50%,30%   3,4   40%,22,10,9,20,2.20,1.00,0.90,2.00,60%   6,2   20%,40%   4,6   60%,60%   6,6   60%,40%   4,4   40%,20.10,13.40,10.60,15.70,7.60,4.90,3.60,5.60,64.10,38.30,35.90,61.70,6.60,3.50,3.20,6.80,11.30,11.50,11.60,9.40,1.10,1.90,1.40,2.10,1.20,2.00,1.90,1.70,0,0.20,0,0.10
35,1736561,"Премьер-Лига, 35-й тур, регулярный сезон, 08.05.2023 17:00",08.05.2023 17:00,Фулхэм,5,Лестер Сити,3,+12°C,переменная облачность,2.62,3.46,2.62,1.92,1.94,10,10,(114) 4.8,6.8 (162),20%   2,1   10%,0,3   30%,80%   8,6   60%,10,10,18,17,1.00,1.00,1.80,1.70,0,0,60%   6,8   80%,70%   7,6   60%,30%   3,4   40%,10.60,12.30,13.20,16.30,3.40,3.90,5.90,5.20,51.70,48.10,48.30,51.90,5.20,3.20,5.40,6.50,10.80,11.80,10.90,12.20,2.00,2.80,1.60,2.30,1.60,2.30,1.70,2.40,0.20,0.20,0,0.10
36,1736567,"Премьер-Лига, 35-й тур, регулярный сезон, 07.05.2023 21:00",07.05.2023 21:00,Вест Хэм,1,Ман Юнайтед,0,+12°C,переменная облачность,3.56,3.74,1.99,2.14,1.76,10,10,(94) 3.9,2.9 (70),40%   4,5   50%,20%   2,2   20%,40%   4,3   30%,18,10,18,10,1.80,1.00,1.80,1.00,30%   3,5   50%,60%   6,2   20%,70%   7,3   30%,30%   3,7   70%,10.60,16.60,14.70,14.30,4.00,5.60,4.50,3.60,36.40,55.80,63.60,44.20,5.10,6.40,6.10,5.80,11.00,11.40,9.60,10.80,1.30,2.40,1.00,1.40,1.20,2.20,1.10,1.60,0,0,0,0
