,id,общая информация,Дата,Команда1,счет1,Команда2,счет2,Температура,Признак погоды,поб1,X,поб2,ТМ 2.5,ТБ 2.5,Матчи 1,Матчи 2,Отдых: дни (часы) 1,Отдых: дни (часы) 2,Победы 1,Победы 2,Ничьи 1,Ничьи 2,Поражения 1,Поражения 2,Забито голов 1,Забито голов 2,Пропущено голов 1,Пропущено голов 2,Забито голов за игру 1,Забито голов за игру 2,Пропущено голов за игру 1,Пропущено голов за игру 2,Сухие матчи 1,Сухие матчи 2,обе забьют 1,обе забьют 2,Тотал больше 2.5 1,Тотал больше 2.5 2,Тотал меньше 2.5 1,Тотал меньше 2.5 2,Удары 1,Удары 2,Удары  (соперник) 1,Удары  (соперник) 2,Удары в створ 1,Удары в створ 2,Удары в створ  (соперник) 1,Удары в створ  (соперник) 2,Владение 1,Владение 2,Владение  (соперник) 1,Владение  (соперник) 2,Угловые 1,Угловые 2,Угловые  (соперник) 1,Угловые  (соперник) 2,Нарушения 1,Нарушения 2,Нарушения  (соперник) 1,Нарушения  (соперник) 2,Офсайды 1,Офсайды 2,Офсайды  (соперник) 1,Офсайды  (соперник) 2,Желтые карточки 1,Желтые карточки 2,Желтые карточки  (соперник) 1,Желтые карточки  (соперник) 2,Красные карточки 1,Красные карточки 2,Красные карточки  (соперник) 1,Красные карточки  (соперник) 2
13,15148709,"Премьер-Лига, 37-й тур, регулярный сезон, 19.05.2021 20:00",19.05.2021 20:00,Эвертон,1,Вулверхэмптон,0,+9°C,ясно,1.79,3.74,5.05,1.85,2.06,10,10,(70) 2.9,3.1 (74),20%   2,3   30%,40%   4,2   20%,40%   4,5   50%,7,8,10,16,0.70,0.80,1.00,1.60,40%   4,3   30%,40%   4,4   40%,30%   3,4   40%,70%   7,6   60%,12.30,12.00,13.80,12.10,4.10,4.30,4.00,5.40,46.00,51.10,54.00,48.90,4.70,4.60,5.80,5.00,9.60,10.20,9.90,10.60,1.40,1.30,1.10,2.10,1.30,0.80,1.70,1.50,0,0,0,0.20
14,15148711,"Премьер-Лига, 37-й тур, регулярный сезон, 19.05.2021 20:00",19.05.2021 20:00,Ньюкасл,1,Шеффилд Ютд,0,+12°C,ясно,1.87,3.82,4.4,2.11,1.81,10,10,(117) 4.9,2.9 (70),30%   3,2   20%,40%   4,0,30%   3,8   80%,16,3,18,21,1.60,0.30,1.80,2.10,10%   1,2   20%,70%   7,1   10%,60%   6,4   40%,40%   4,6   60%,10.30,7.00,17.00,16.00,4.30,1.80,6.20,6.70,37.30,41.20,62.70,58.80,3.90,4.10,6.50,6.60,9.50,12.00,10.40,8.60,1.40,1.40,1.40,1.60,1.40,1.90,1.20,0.90,0.10,0,0.10,0
15,15148713,"Премьер-Лига, 37-й тур, регулярный сезон, 19.05.2021 20:00",19.05.2021 20:00,Тоттенхэм,1,Астон Вилла,2,+10°C,местами небольшой дождь,1.67,4.65,5.3,2.36,1.56,10,10,(74) 3.1,3.2 (77),40%   4,2   20%,20%   2,3   30%,40%   4,5   50%,16,13,15,17,1.60,1.30,1.50,1.70,30%   3,1   10%,50%   5,8   80%,70%   7,7   70%,30%   3,3   30%,12.10,13.40,14.50,15.20,5.10,5.00,4.60,5.50,53.60,48.80,46.40,51.00,5.20,5.00,5.80,5.00,10.50,12.70,13.30,14.30,1.70,1.80,1.30,1.30,1.40,1.80,2.00,1.70,0,0.20,0,0.10
16,15148707,"Премьер-Лига, 37-й тур, регулярный сезон, 18.05.2021 22:15",18.05.2021 22:15,Челси,2,Лестер Сити,1,+10°C,местами небольшой дождь,1.76,3.94,5.55,1.78,2.27,10,10,(74) 3.1,3.1 (74),50%   5,6   60%,20%   2,1   10%,30%   3,3   30%,9,17,5,13,0.90,1.70,0.50,1.30,50%   5,3   30%,20%   2,6   60%,10%   1,6   60%,90%   9,4   40%,11.30,13.30,9.30,7.20,4.20,4.80,2.80,2.90,52.90,56.80,49.90,43.20,4.00,5.60,5.40,3.50,11.30,12.30,11.20,9.70,3.80,1.80,1.60,1.60,1.40,1.00,2.20,1.60,0,0,0.20,0.10
17,15148705,"Премьер-Лига, 37-й тур, регулярный сезон, 18.05.2021 21:00",18.05.2021 21:00,Брайтон,3,Ман Сити,2,+8°C,туман,7.3,4.7,1.48,2.12,1.8,10,10,(70) 2.9,3.9 (94),30%   3,7   70%,30%   3,0,40%   4,3   30%,11,17,9,11,1.10,1.70,0.90,1.10,40%   4,3   30%,50%   5,6   60%,50%   5,6   60%,50%   5,4   40%,11.30,16.50,9.60,8.40,3.80,4.60,3.40,3.00,47.70,62.00,52.30,38.00,5.50,7.20,4.30,3.20,10.30,11.20,8.90,10.40,1.20,1.10,0.90,2.10,0.70,1.70,1.40,1.50,0.30,0.10,0,0.40
18,15148710,"Премьер-Лига, 37-й тур, регулярный сезон, 18.05.2021 20:00",18.05.2021 20:00,Ман Юнайтед,1,Фулхэм,1,+10°C,переменная облачность,1.32,5.9,10.25,2.41,1.54,10,10,(116) 4.8,3.1 (74),60%   6,1   10%,10%   1,1   10%,30%   3,8   80%,24,5,14,18,2.40,0.50,1.40,1.80,30%   3,1   10%,70%   7,4   40%,70%   7,4   40%,30%   3,6   60%,13.40,9.70,11.40,11.20,5.30,3.20,4.60,4.60,57.50,49.10,42.50,50.90,4.60,5.40,4.90,4.90,12.80,12.40,13.00,10.90,1.50,1.80,1.60,3.30,2.20,1.60,1.70,0.70,0,0,0.10,0
19,15148712,"Премьер-Лига, 37-й тур, регулярный сезон, 18.05.2021 20:00",18.05.2021 20:00,Саутгемптон,0,Лидс,2,+10°C,небольшой дождь,2.72,3.82,2.53,2.39,1.55,10,10,(74) 3.1,3.2 (76),40%   4,5   50%,10%   1,3   30%,50%   5,2   20%,15,14,15,9,1.50,1.40,1.50,0.90,10%   1,3   30%,60%   6,5   50%,70%   7,5   50%,30%   3,5   50%,11.30,11.60,10.90,14.70,4.80,4.50,4.90,5.10,50.00,50.10,50.00,49.90,5.40,6.60,5.80,6.80,11.00,12.00,11.80,11.70,1.20,2.40,2.20,1.60,1.00,1.70,0.90,1.40,0.10,0.10,0,0
20,15148697,"Премьер-Лига, 36-й тур, регулярный сезон, 16.05.2021 21:00",16.05.2021 21:00,Эвертон,0,Шеффилд Ютд,1,+9°C,ясно,1.39,5.1,9.1,2.07,1.84,10,10,(72) 3.0,8.1 (195),20%   2,2   20%,40%   4,0,40%   4,8   80%,7,3,11,21,0.70,0.30,1.10,2.10,40%   4,2   20%,40%   4,1   10%,30%   3,4   40%,70%   7,6   60%,11.50,6.50,14.50,16.10,3.60,1.70,4.60,6.40,43.20,40.30,56.80,59.70,3.90,3.90,6.10,6.20,10.00,12.10,9.80,8.40,1.40,1.20,0.90,1.70,1.50,1.70,1.40,0.80,0,0.10,0,0
21,15148699,"Премьер-Лига, 36-й тур, регулярный сезон, 16.05.2021 18:30",16.05.2021 18:30,Вест Бромвич,1,Ливерпуль,2,+9°C,туман,12.5,6.9,1.25,2.86,1.4,10,10,(164) 6.8,2.8 (67),30%   3,6   60%,30%   3,3   30%,40%   4,1   10%,13,17,13,8,1.30,1.70,1.30,0.80,30%   3,5   50%,40%   4,5   50%,50%   5,4   40%,50%   5,6   60%,10.40,15.40,14.60,10.20,3.40,6.50,6.60,4.10,39.60,53.50,60.40,46.50,4.70,5.60,6.70,3.60,10.90,12.10,11.30,8.50,1.50,2.10,1.30,1.90,1.30,1.20,0.70,1.60,0,0,0.10,0
22,15148703,"Премьер-Лига, 36-й тур, регулярный сезон, 16.05.2021 16:05",16.05.2021 16:05,Тоттенхэм,2,Вулверхэмптон,0,+10°C,дымка,1.58,4.35,6.15,2.23,1.73,10,10,(192) 8.0,7.0 (169),30%   3,3   30%,20%   2,3   30%,50%   5,4   40%,15,9,17,15,1.50,0.90,1.70,1.50,20%   2,3   30%,60%   6,5   50%,80%   8,4   40%,20%   2,6   60%,10.60,12.00,14.60,12.00,4.10,4.40,4.70,4.80,52.00,52.50,48.00,47.50,4.50,4.80,6.10,4.30,11.10,10.40,13.40,10.90,1.60,1.00,1.00,2.10,1.50,0.80,2.10,1.60,0.10,0,0,0.20
23,15148704,"Премьер-Лига, 36-й тур, регулярный сезон, 16.05.2021 14:00",16.05.2021 14:00,Кристал Пэлас,3,Астон Вилла,2,+10°C,дымка,3.1,3.72,2.31,2.1,1.82,10,10,(110) 4.6,2.7 (65),20%   2,2   20%,30%   3,4   40%,50%   5,4   40%,8,11,16,14,0.80,1.10,1.60,1.40,40%   4,2   20%,50%   5,7   70%,40%   4,6   60%,60%   6,4   40%,7.80,12.50,13.80,14.00,3.20,4.60,4.50,5.20,39.80,48.30,60.20,51.70,4.00,4.80,5.30,4.90,10.60,12.70,12.50,12.80,1.80,1.90,1.40,1.10,1.60,1.70,0.90,1.30,0,0.20,0,0.10
24,15148695,"Премьер-Лига, 36-й тур, регулярный сезон, 15.05.2021 22:00",15.05.2021 22:00,Брайтон,1,Вест Хэм,1,+11°C,солнечно,3.58,3.56,2.15,1.98,1.92,10,10,(151) 6.3,6.1 (146),30%   3,4   40%,20%   2,1   10%,50%   5,5   50%,10,16,9,16,1.00,1.60,0.90,1.60,40%   4,1   10%,40%   4,6   60%,50%   5,6   60%,50%   5,4   40%,12.00,11.00,8.60,14.00,4.20,3.40,3.40,4.70,49.50,45.00,50.50,55.00,5.60,3.70,4.70,5.00,10.90,8.80,9.50,9.30,1.20,1.60,0.80,1.40,0.60,1.50,1.40,2.00,0.30,0.20,0,0
25,15148702,"Премьер-Лига, 36-й тур, регулярный сезон, 15.05.2021 17:00",15.05.2021 17:00,Саутгемптон,3,Фулхэм,1,+10°C,небольшой дождь,1.89,3.88,4.2,2.03,1.87,10,10,(89) 3.7,4.8 (114),30%   3,1   10%,10%   1,2   20%,60%   6,7   70%,14,4,19,15,1.40,0.40,1.90,1.50,10%   1,2   20%,60%   6,3   30%,70%   7,3   30%,30%   3,7   70%,11.30,10.60,11.80,10.30,4.70,3.50,5.70,3.90,49.60,49.60,50.40,50.40,5.30,5.20,5.80,4.40,10.50,12.30,10.90,11.00,1.20,1.70,2.10,3.10,1.00,1.60,0.90,0.80,0.10,0,0,0
26,15148696,"Премьер-Лига, 36-й тур, регулярный сезон, 15.05.2021 14:30",15.05.2021 14:30,Бернли,0,Лидс,4,+8°C,переменная облачность,3.54,3.78,2.09,2.36,1.66,10,10,(111) 4.6,7.0 (167),30%   3,4   40%,20%   2,3   30%,50%   5,3   30%,15,10,17,10,1.50,1.00,1.70,1.00,20%   2,2   20%,70%   7,5   50%,70%   7,4   40%,30%   3,6   60%,11.90,11.70,15.30,14.10,4.80,4.20,4.80,5.10,40.60,51.90,59.40,48.10,5.20,6.50,5.80,6.70,8.30,12.40,9.80,12.10,1.60,1.80,1.80,1.50,1.20,1.90,0.80,1.50,0,0.10,0,0
27,15148701,"Премьер-Лига, 36-й тур, регулярный сезон, 14.05.2021 22:00",14.05.2021 22:00,Ньюкасл,3,Ман Сити,4,+12°C,ясно,8.2,5.95,1.36,2.82,1.41,10,10,(167) 7.0,6.0 (145),30%   3,7   70%,50%   5,0,20%   2,3   30%,14,15,15,9,1.40,1.50,1.50,0.90,10%   1,3   30%,70%   7,6   60%,50%   5,6   60%,50%   5,4   40%,11.20,16.10,16.80,8.10,4.40,4.50,6.00,2.80,40.00,60.00,60.00,40.00,3.80,7.10,6.50,3.00,9.50,11.10,10.70,10.10,1.60,1.20,1.40,2.10,1.40,1.50,1.00,1.50,0.10,0.10,0.10,0.40
28,15148680,"Премьер-Лига, 34-й тур, регулярный сезон, 13.05.2021 22:15",13.05.2021 22:15,Ман Юнайтед,2,Ливерпуль,4,+10°C,переменная облачность,2.9,3.86,2.51,2.41,1.7,10,10,(49) 2.0,5.0 (119),70%   7,5   50%,10%   1,3   30%,20%   2,2   20%,24,13,11,7,2.40,1.30,1.10,0.70,30%   3,5   50%,70%   7,4   40%,70%   7,3   30%,30%   3,7   70%,13.30,15.40,10.30,9.60,5.70,6.10,4.10,4.10,58.00,55.10,42.00,44.90,4.50,6.10,5.10,3.40,13.20,11.90,12.50,8.30,1.40,2.30,1.70,1.90,2.10,1.40,1.90,1.60,0,0,0.10,0
29,15148526,"Премьер-Лига, 19-й тур, регулярный сезон, 13.05.2021 20:00",13.05.2021 20:00,Астон Вилла,0,Эвертон,0,+8°C,небольшой дождь,3.04,3.48,2.45,1.83,2.08,10,10,(98) 4.1,4.0 (96),20%   2,3   30%,30%   3,3   30%,50%   5,4   40%,11,8,15,11,1.10,0.80,1.50,1.10,10%   1,4   40%,70%   7,4   40%,60%   6,3   30%,40%   4,7   70%,12.90,11.10,13.10,14.20,4.70,3.40,5.20,4.70,49.60,44.20,50.80,55.80,4.60,4.10,5.30,5.50,12.40,9.50,13.20,9.80,2.00,1.50,1.10,1.20,1.50,1.50,1.50,1.50,0.20,0,0.20,0
30,15148700,"Премьер-Лига, 36-й тур, регулярный сезон, 12.05.2021 22:15",12.05.2021 22:15,Челси,0,Арсенал,1,+10°C,дымка,1.99,3.52,4.6,1.75,2.32,10,10,(97) 4.0,3.0 (72),70%   7,4   40%,20%   2,3   30%,10%   1,3   30%,15,15,4,9,1.50,1.50,0.40,0.90,60%   6,4   40%,30%   3,4   40%,20%   2,5   50%,80%   8,5   50%,11.00,12.10,8.60,8.60,5.00,3.70,2.80,2.80,52.00,54.30,48.00,45.70,3.30,5.70,5.20,3.10,12.20,10.50,11.20,10.00,3.50,2.00,1.50,1.10,1.30,0.90,2.30,1.70,0,0.10,0.20,0.20
31,15148663,"Премьер-Лига, 32-й тур, регулярный сезон, 11.05.2021 22:15",11.05.2021 22:15,Саутгемптон,3,Кристал Пэлас,1,+10°C,небольшой дождь,1.88,3.88,4.25,2.01,1.89,10,10,(71) 3.0,3.2 (76),30%   3,3   30%,10%   1,3   30%,60%   6,4   40%,13,9,18,14,1.30,0.90,1.80,1.40,20%   2,4   40%,50%   5,5   50%,60%   6,4   40%,40%   4,6   60%,11.70,7.00,11.50,15.10,4.80,3.00,5.50,4.30,48.20,38.60,51.80,61.40,4.40,3.20,5.70,5.40,9.60,9.90,11.30,11.60,1.30,1.70,2.10,1.60,1.10,1.30,1.00,0.90,0.10,0,0,0
32,15148698,"Премьер-Лига, 36-й тур, регулярный сезон, 11.05.2021 20:00",11.05.2021 20:00,Ман Юнайтед,1,Лестер Сити,2,+10°C,переменная облачность,3.88,3.66,2.12,1.97,2.02,10,10,(50) 2.1,3.9 (93),70%   7,6   60%,10%   1,1   10%,20%   2,3   30%,24,21,12,13,2.40,2.10,1.20,1.30,30%   3,3   30%,70%   7,6   60%,70%   7,7   70%,30%   3,3   30%,13.90,14.30,10.00,6.10,6.10,5.80,4.30,2.70,58.00,62.00,42.40,38.00,4.90,6.30,5.40,2.90,13.10,12.00,12.10,9.70,1.10,2.00,1.70,1.40,2.30,1.00,2.10,1.70,0,0,0.10,0.10
33,15148687,"Премьер-Лига, 35-й тур, регулярный сезон, 10.05.2021 22:00",10.05.2021 22:00,Фулхэм,0,Бернли,2,+10°C,дымка,2.23,3.54,3.4,1.81,2.11,10,10,(217) 9.0,6.9 (166),20%   2,2   20%,20%   2,3   30%,60%   6,5   50%,5,13,13,17,0.50,1.30,1.30,1.70,30%   3,2   20%,30%   3,7   70%,30%   3,7   70%,70%   7,3   30%,10.80,11.10,9.40,14.90,3.90,4.30,3.50,4.80,49.40,43.60,50.60,56.40,5.00,5.30,4.40,5.50,12.20,8.90,11.40,9.70,1.40,1.90,3.20,1.70,1.50,1.50,1.00,0.60,0,0,0,0.10
34,15148685,"Премьер-Лига, 35-й тур, регулярный сезон, 09.05.2021 21:00",09.05.2021 21:00,Арсенал,3,Вест Бромвич,1,+10°C,дымка,1.52,4.5,6.9,2.15,1.78,10,10,(70) 2.9,6.0 (144),30%   3,3   30%,40%   4,4   40%,30%   3,3   30%,15,12,11,10,1.50,1.20,1.10,1.00,40%   4,4   40%,40%   4,3   30%,50%   5,4   40%,50%   5,6   60%,12.50,10.40,9.10,13.70,3.70,3.60,3.20,5.90,54.10,40.00,45.90,60.00,5.60,4.60,2.80,6.60,10.60,11.10,11.00,12.20,1.90,1.60,1.00,1.60,0.90,1.10,1.80,0.90,0.10,0.10,0.20,0.10
35,15148693,"Премьер-Лига, 35-й тур, регулярный сезон, 09.05.2021 18:30",09.05.2021 18:30,Вест Хэм,0,Эвертон,1,+10°C,дымка,2.16,3.62,3.5,2.06,1.85,10,10,(139) 5.8,7.8 (187),50%   5,3   30%,10%   1,3   30%,40%   4,4   40%,18,8,16,11,1.80,0.80,1.60,1.10,10%   1,4   40%,70%   7,4   40%,70%   7,3   30%,30%   3,7   70%,10.60,11.10,15.50,14.10,3.80,3.20,4.80,4.80,41.20,45.80,58.80,54.20,3.70,3.90,5.10,6.00,9.40,9.80,9.00,9.80,1.50,1.70,1.20,1.00,1.70,1.40,2.20,1.50,0.20,0,0,0
36,15148686,"Премьер-Лига, 35-й тур, регулярный сезон, 09.05.2021 16:05",09.05.2021 16:05,Астон Вилла,1,Ман Юнайтед,3,+8°C,небольшой дождь,4.7,4.05,1.84,2.22,1.81,10,10,(185) 7.7,2.7 (65),30%   3,7   70%,30%   3,1   10%,40%   4,2   20%,11,22,12,11,1.10,2.20,1.20,1.10,20%   2,4   40%,60%   6,6   60%,50%   5,6   60%,50%   5,4   40%,12.20,13.20,12.80,9.80,4.50,5.70,4.50,4.10,48.70,57.00,51.30,43.00,4.60,4.70,5.10,4.80,12.50,12.10,12.50,12.70,2.10,1.10,1.10,2.50,1.60,2.30,1.50,2.40,0.10,0,0.20,0
