,id,общая информация,Дата,Команда1,счет1,Команда2,счет2,Температура,Признак погоды,поб1,X,поб2,ТМ 2.5,ТБ 2.5,Матчи 1,Матчи 2,Отдых: дни (часы) 1,Отдых: дни (часы) 2,Победы 1,Победы 2,Ничьи 1,Ничьи 2,Поражения 1,Поражения 2,Забито голов 1,Забито голов 2,Пропущено голов 1,Пропущено голов 2,Забито голов за игру 1,Забито голов за игру 2,Пропущено голов за игру 1,Пропущено голов за игру 2,Сухие матчи 1,Сухие матчи 2,обе забьют 1,обе забьют 2,Тотал больше 2.5 1,Тотал больше 2.5 2,Тотал меньше 2.5 1,Тотал меньше 2.5 2,Удары 1,Удары 2,Удары  (соперник) 1,Удары  (соперник) 2,Удары в створ 1,Удары в створ 2,Удары в створ  (соперник) 1,Удары в створ  (соперник) 2,Владение 1,Владение 2,Владение  (соперник) 1,Владение  (соперник) 2,Угловые 1,Угловые 2,Угловые  (соперник) 1,Угловые  (соперник) 2,Нарушения 1,Нарушения 2,Нарушения  (соперник) 1,Нарушения  (соперник) 2,Офсайды 1,Офсайды 2,Офсайды  (соперник) 1,Офсайды  (соперник) 2,Желтые карточки 1,Желтые карточки 2,Желтые карточки  (соперник) 1,Желтые карточки  (соперник) 2,Красные карточки 1,Красные карточки 2,Красные карточки  (соперник) 1,Красные карточки  (соперник) 2
10,15178210,"Примера, 37-й тур, регулярный сезон, 16.05.2021 19:30",16.05.2021 19:30,Алавес,4,Гранада,2,+16°C,переменная облачность,1.85,3.52,4.7,1.64,2.4,10,10,(117) 4.9,2.8 (67),30%   3,3   30%,40%   4,0,30%   3,7   70%,10,11,12,19,1.00,1.10,1.20,1.90,30%   3,0,50%   5,6   60%,40%   4,7   70%,60%   6,3   30%,8.90,8.60,9.20,11.80,3.20,3.20,3.60,4.20,46.80,39.40,53.20,60.60,4.90,4.20,5.60,4.60,13.40,14.10,14.60,12.10,1.80,2.50,2.60,1.20,2.10,3.00,2.20,2.20,0.20,0.10,0.10,0
11,15178211,"Примера, 37-й тур, регулярный сезон, 16.05.2021 19:30",16.05.2021 19:30,Атлетик,0,Реал Мадрид,1,+21°C,переменная облачность,5.25,4.7,1.67,2.38,1.72,10,10,(93) 3.9,2.8 (67),20%   2,4   40%,50%   5,5   50%,30%   3,1   10%,8,14,12,7,0.80,1.40,1.20,0.70,30%   3,5   50%,40%   4,4   40%,40%   4,4   40%,60%   6,6   60%,9.30,13.30,11.30,12.00,3.40,4.20,3.40,4.20,43.00,55.90,57.00,44.10,4.50,4.90,5.20,4.40,12.50,11.60,13.10,12.50,2.00,1.60,1.90,1.20,1.60,2.10,1.50,2.50,0,0.10,0.10,0
12,15178212,"Примера, 37-й тур, регулярный сезон, 16.05.2021 19:30",16.05.2021 19:30,Атлетико Мадрид,2,Осасуна,1,+11°C,переменная облачность,1.24,6.4,13.25,2.44,1.62,10,10,(91) 3.8,4.9 (118),50%   5,4   40%,20%   2,4   40%,30%   3,2   20%,13,13,7,10,1.30,1.30,0.70,1.00,50%   5,4   40%,30%   3,5   50%,30%   3,5   50%,70%   7,5   50%,10.60,10.33,9.50,11.78,5.30,4.00,3.90,3.78,49.80,48.11,50.20,51.89,5.40,3.56,4.20,5.56,13.10,14.22,13.70,10.67,2.40,1.44,0.90,1.67,2.00,1.89,1.60,1.22,0.10,0,0,0
13,15178213,"Примера, 37-й тур, регулярный сезон, 16.05.2021 19:30",16.05.2021 19:30,Барселона,1,Сельта,2,+15°C,солнечно,1.23,7.3,11.25,3.7,1.26,10,10,(115) 4.8,3.9 (93),60%   6,5   50%,20%   2,2   20%,20%   2,3   30%,26,17,13,13,2.60,1.70,1.30,1.30,30%   3,4   40%,70%   7,6   60%,80%   8,6   60%,20%   2,4   40%,15.60,8.70,9.40,11.90,6.60,3.90,3.70,4.50,68.40,50.50,31.60,49.50,3.70,2.70,3.60,4.70,10.60,16.30,15.50,12.70,1.90,2.20,1.40,1.20,1.90,2.50,2.30,2.80,0,0.20,0.30,0.20
14,15178214,"Примера, 37-й тур, регулярный сезон, 16.05.2021 19:30",16.05.2021 19:30,Бетис,1,Уэска,0,+15°C,ясно,2.06,3.58,3.72,1.88,2.02,10,10,(69) 2.9,3.9 (93),20%   2,4   40%,70%   7,1   10%,10%   1,5   50%,10,9,8,12,1.00,0.90,0.80,1.20,30%   3,4   40%,60%   6,3   30%,20%   2,3   30%,80%   8,7   70%,10.20,10.00,10.00,9.00,4.10,3.30,3.30,4.00,50.10,48.70,49.90,51.30,4.50,3.10,4.10,4.70,12.80,12.30,11.70,13.40,2.00,2.30,2.80,2.30,2.90,1.30,1.70,2.00,0.10,0,0,0
15,15178215,"Примера, 37-й тур, регулярный сезон, 16.05.2021 19:30",16.05.2021 19:30,Хетафе,2,Леванте,1,+13°C,переменная облачность,1.63,3.92,5.9,1.79,2.14,10,10,(93) 3.9,4.8 (115),10%   1,2   20%,40%   4,2   20%,50%   5,6   60%,5,8,10,18,0.50,0.80,1.00,1.80,40%   4,2   20%,20%   2,3   30%,10%   1,3   30%,90%   9,7   70%,10.90,8.80,7.80,10.70,3.50,2.60,3.20,4.00,37.40,48.60,62.60,51.40,4.10,3.90,4.20,4.20,15.30,13.00,14.30,10.20,2.00,2.20,2.80,3.30,2.40,2.20,2.50,2.20,0.10,0,0,0
16,15178216,"Примера, 37-й тур, регулярный сезон, 16.05.2021 19:30",16.05.2021 19:30,Кадис,1,Эльче,3,+20°C,переменная облачность,3.64,3.15,2.24,1.65,2.38,10,10,(118) 4.9,4.9 (117),40%   4,1   10%,30%   3,3   30%,30%   3,6   60%,11,5,12,15,1.10,0.50,1.20,1.50,30%   3,1   10%,60%   6,4   40%,50%   5,1   10%,50%   5,9   90%,8.10,6.90,12.10,10.60,2.70,2.60,4.00,4.30,36.90,47.70,63.10,52.30,5.00,4.50,5.70,4.20,11.10,14.80,13.70,13.70,1.20,1.10,1.90,1.20,2.50,2.80,2.30,2.70,0,0.10,0.20,0
17,15178217,"Примера, 37-й тур, регулярный сезон, 16.05.2021 19:30",16.05.2021 19:30,Реал Сосьедад,4,Реал Вальядолид,1,+14°C,переменная облачность,1.51,4.25,7.1,1.92,1.98,10,10,(91) 3.8,2.9 (70),40%   4,0,20%   2,6   60%,40%   4,4   40%,12,7,15,14,1.20,0.70,1.50,1.40,30%   3,1   10%,60%   6,6   60%,50%   5,3   30%,50%   5,7   70%,9.40,10.40,9.80,11.80,3.80,3.20,3.70,4.50,56.70,47.30,43.30,52.70,4.30,4.10,2.70,4.80,15.70,11.60,11.70,14.40,1.40,1.60,2.30,1.70,2.20,2.30,2.70,2.30,0,0.10,0.20,0
18,15178218,"Примера, 37-й тур, регулярный сезон, 16.05.2021 19:30",16.05.2021 19:30,Валенсия,4,Эйбар,1,+17°C,солнечно,2.38,3.5,3.02,1.89,2.01,10,10,(94) 3.9,2.9 (69),20%   2,2   20%,30%   3,3   30%,50%   5,5   50%,14,7,16,15,1.40,0.70,1.60,1.50,10%   1,3   30%,70%   7,3   30%,70%   7,3   30%,30%   3,7   70%,9.90,8.67,12.60,9.00,3.70,3.44,4.70,4.00,47.90,51.00,52.10,49.00,4.70,4.89,4.20,5.22,11.60,10.33,13.30,10.33,2.50,1.67,2.20,2.11,2.20,2.00,1.90,1.00,0.10,0,0.10,0
19,15178219,"Примера, 37-й тур, регулярный сезон, 16.05.2021 19:30",16.05.2021 19:30,Вильярреал,4,Севилья,0,+13°C,ясно,2.23,3.96,3.32,2.28,1.77,10,10,(70) 2.9,3.9 (94),50%   5,7   70%,10%   1,2   20%,40%   4,1   10%,17,16,13,9,1.70,1.60,1.30,0.90,30%   3,4   40%,70%   7,5   50%,70%   7,4   40%,30%   3,6   60%,11.30,12.30,11.50,7.60,5.20,4.60,3.40,3.20,58.00,60.30,42.00,39.70,5.20,4.00,3.60,3.80,10.60,12.30,12.40,13.10,2.00,1.20,2.60,1.00,1.30,1.70,1.80,2.40,0.40,0,0.20,0
20,15178203,"Примера, 36-й тур, регулярный сезон, 13.05.2021 23:00",13.05.2021 23:00,Гранада,1,Реал Мадрид,4,+8°C,ясно,9.2,5.75,1.39,2.39,1.71,10,10,(72) 3.0,4.0 (96),30%   3,4   40%,0,5   50%,70%   7,1   10%,11,13,17,7,1.10,1.30,1.70,0.70,0,5   50%,60%   6,4   40%,70%   7,4   40%,30%   3,6   60%,9.10,13.20,12.00,11.70,3.30,4.10,4.40,3.80,40.90,54.20,59.10,45.80,4.40,5.10,4.60,4.50,13.70,11.30,12.30,12.10,2.90,1.80,1.40,1.10,3.00,1.90,1.90,2.50,0.10,0.10,0,0
21,15178202,"Примера, 36-й тур, регулярный сезон, 13.05.2021 21:00",13.05.2021 21:00,Эйбар,1,Бетис,1,+14°C,переменная облачность,2.88,3.25,2.61,1.72,2.25,10,10,(101) 4.2,2.9 (70),20%   2,3   30%,20%   2,6   60%,60%   6,1   10%,7,12,17,9,0.70,1.20,1.70,0.90,30%   3,3   30%,30%   3,6   60%,40%   4,3   30%,60%   6,7   70%,9.22,11.30,9.44,9.50,4.00,4.40,4.44,3.30,50.44,54.30,49.56,45.70,5.11,5.30,5.00,3.70,10.33,13.00,10.44,11.60,1.89,2.20,2.44,2.70,1.89,2.80,1.11,1.70,0,0.10,0.11,0
22,15178208,"Примера, 36-й тур, регулярный сезон, 13.05.2021 20:00",13.05.2021 20:00,Реал Вальядолид,0,Вильярреал,2,+11°C,переменная облачность,4.45,3.84,1.81,1.98,1.92,10,10,(97) 4.0,4.0 (95),10%   1,5   50%,60%   6,1   10%,30%   3,4   40%,9,16,13,13,0.90,1.60,1.30,1.30,10%   1,3   30%,70%   7,7   70%,40%   4,7   70%,60%   6,3   30%,9.70,11.90,11.90,11.50,3.30,5.50,4.40,3.60,48.60,57.70,51.40,42.30,3.90,5.30,4.80,3.90,11.60,10.00,15.00,11.40,1.70,2.00,1.70,2.80,2.20,1.30,2.40,1.50,0.10,0.40,0.10,0.20
23,15178200,"Примера, 36-й тур, регулярный сезон, 12.05.2021 23:00",12.05.2021 23:00,Атлетико Мадрид,2,Реал Сосьедад,1,+11°C,переменная облачность,1.68,3.94,6.55,1.8,2.23,10,10,(100) 4.2,5.0 (120),40%   4,4   40%,30%   3,2   20%,30%   3,4   40%,11,11,6,14,1.10,1.10,0.60,1.40,60%   6,3   30%,20%   2,5   50%,20%   2,4   40%,80%   8,6   60%,11.00,8.80,9.10,9.40,5.60,3.10,3.30,3.50,53.50,57.10,46.50,42.90,6.40,4.20,3.80,3.00,13.70,15.80,13.10,12.90,2.90,1.60,0.90,2.30,2.50,2.50,1.80,2.90,0.10,0,0.10,0.20
24,15178201,"Примера, 36-й тур, регулярный сезон, 12.05.2021 21:00",12.05.2021 21:00,Сельта,1,Хетафе,0,+16°C,небольшой дождь,2.76,3.18,2.76,1.64,2.4,10,10,(72) 3.0,3.2 (77),50%   5,1   10%,20%   2,4   40%,30%   3,5   50%,20,6,16,11,2.00,0.60,1.60,1.10,30%   3,4   40%,70%   7,3   30%,70%   7,2   20%,30%   3,8   80%,9.30,10.60,12.40,7.80,4.50,3.30,4.70,3.40,49.30,38.50,50.70,61.50,2.90,4.20,4.80,4.20,16.80,15.30,12.00,14.40,2.00,1.80,1.10,2.90,2.60,2.30,2.50,2.60,0.20,0.20,0.20,0
25,15178204,"Примера, 36-й тур, регулярный сезон, 12.05.2021 21:00",12.05.2021 21:00,Уэска,1,Атлетик,0,+9°C,пасмурно,2.62,3.14,2.96,1.68,2.32,10,10,(96) 4.0,3.9 (94),30%   3,2   20%,10%   1,6   60%,60%   6,2   20%,11,9,16,12,1.10,0.90,1.60,1.20,30%   3,3   30%,40%   4,5   50%,40%   4,4   40%,60%   6,6   60%,10.20,10.10,9.60,10.00,3.40,3.40,4.40,3.10,48.50,43.70,51.50,56.30,3.20,5.50,5.00,4.80,12.50,11.70,14.00,13.50,2.30,2.00,2.20,1.90,1.30,1.60,2.10,1.60,0,0,0,0.10
