,id,общая информация,Дата,Команда1,счет1,Команда2,счет2,Температура,Признак погоды,поб1,X,поб2,ТМ 2.5,ТБ 2.5,Матчи 1,Матчи 2,Отдых: дни (часы) 1,Отдых: дни (часы) 2,Победы 1,Победы 2,Ничьи 1,Ничьи 2,Поражения 1,Поражения 2,Забито голов 1,Забито голов 2,Пропущено голов 1,Пропущено голов 2,Забито голов за игру 1,Забито голов за игру 2,Пропущено голов за игру 1,Пропущено голов за игру 2,Сухие матчи 1,Сухие матчи 2,обе забьют 1,обе забьют 2,Тотал больше 2.5 1,Тотал больше 2.5 2,Тотал меньше 2.5 1,Тотал меньше 2.5 2,Удары 1,Удары 2,Удары  (соперник) 1,Удары  (соперник) 2,Удары в створ 1,Удары в створ 2,Удары в створ  (соперник) 1,Удары в створ  (соперник) 2,Владение 1,Владение 2,Владение  (соперник) 1,Владение  (соперник) 2,Угловые 1,Угловые 2,Угловые  (соперник) 1,Угловые  (соперник) 2,Нарушения 1,Нарушения 2,Нарушения  (соперник) 1,Нарушения  (соперник) 2,Офсайды 1,Офсайды 2,Офсайды  (соперник) 1,Офсайды  (соперник) 2,Желтые карточки 1,Желтые карточки 2,Желтые карточки  (соперник) 1,Желтые карточки  (соперник) 2,Красные карточки 1,Красные карточки 2,Красные карточки  (соперник) 1,Красные карточки  (соперник) 2
0,15326469,"Бундеслига, понижение/повышение - финал, 23.05.2022 21:30",23.05.2022 21:30,Гамбург,0,Герта,2,+12°C,переменная облачность,2.03,3.52,4.05,1.95,1.95,10,10,(95) 4.0,4.0 (95),70%   7,3   30%,0,1   10%,30%   3,6   60%,23,11,11,14,2.30,1.10,1.10,1.40,40%   4,3   30%,50%   5,5   50%,80%   8,5   50%,20%   2,5   50%,8.90,9.10,5.40,11.40,6.30,2.90,3.90,4.50,64.44,41.10,35.56,57.50,6.10,3.50,3.11,4.20,11.30,13.80,11.60,12.10,1.89,1.60,1.60,2.30,0.60,2.10,0.80,1.60,0,0,0,0
1,15326468,"Бундеслига, понижение/повышение - финал, 19.05.2022 21:30",19.05.2022 21:30,Герта,0,Гамбург,1,+12°C,небольшой дождь,2.55,3.44,2.93,1.89,2.01,10,10,(124) 5.2,4.2 (100),30%   3,6   60%,10%   1,0,60%   6,4   40%,12,26,17,16,1.20,2.60,1.70,1.60,30%   3,3   30%,60%   6,6   60%,60%   6,9   90%,40%   4,1   10%,9.50,8.78,12.00,5.33,3.00,6.67,4.80,4.00,41.60,65.38,58.40,34.63,3.60,6.33,4.80,3.25,13.50,11.33,12.40,11.44,1.60,1.88,2.20,1.44,2.00,0.67,1.50,0.56,0,0,0,0
2,15326466,"Бундеслига, 34-й тур, регулярный сезон, 14.05.2022 16:35",14.05.2022 16:35,Вольфсбург,2,Бавария,2,+14°C,солнечно,6.9,6.55,1.42,4.3,1.17,10,10,(167) 7.0,5.9 (141),40%   4,5   50%,20%   2,3   30%,40%   4,2   20%,17,20,17,10,1.70,2.00,1.70,1.00,40%   4,3   30%,40%   4,6   60%,60%   6,6   60%,40%   4,4   40%,11.60,17.90,14.40,10.10,4.50,6.20,6.40,3.40,49.30,63.50,50.70,36.50,4.90,5.40,5.90,2.90,10.40,9.40,12.40,11.30,1.60,2.60,2.10,1.80,1.20,1.40,1.50,1.60,0.10,0.10,0.10,0
3,15326459,"Бундеслига, 34-й тур, регулярный сезон, 14.05.2022 16:30",14.05.2022 16:30,Арминия Билефельд,1,РБ Лейпциг,1,+13°C,переменная облачность,8.4,5.35,1.39,2.36,1.56,10,10,(186) 7.8,5.8 (139),0,6   60%,20%   2,1   10%,80%   8,3   30%,4,17,23,10,0.40,1.70,2.30,1.00,0,5   50%,40%   4,5   50%,60%   6,6   60%,40%   4,4   40%,9.10,9.70,15.50,10.40,2.80,4.30,5.80,3.00,44.50,56.90,55.50,43.10,4.20,3.30,4.30,3.90,12.40,11.20,9.80,12.30,1.50,1.40,2.80,1.40,1.40,1.60,1.70,2.70,0,0,0,0.10
4,15326460,"Бундеслига, 34-й тур, регулярный сезон, 14.05.2022 16:30",14.05.2022 16:30,Аугсбург,2,Гройтер,1,+9°C,солнечно,1.66,4.45,5.05,2.39,1.55,10,10,(139) 5.8,7.0 (167),40%   4,1   10%,10%   1,4   40%,50%   5,5   50%,12,8,15,18,1.20,0.80,1.50,1.80,30%   3,4   40%,40%   4,5   50%,50%   5,5   50%,50%   5,5   50%,9.90,7.67,14.40,13.11,3.00,1.89,4.90,5.22,43.20,47.67,56.80,52.33,2.80,2.89,6.30,5.22,15.60,12.44,12.00,11.89,1.80,2.44,1.60,2.00,2.70,1.56,1.90,1.00,0,0,0,0
5,15326461,"Бундеслига, 34-й тур, регулярный сезон, 14.05.2022 16:30",14.05.2022 16:30,Майнц,2,Айнтрахт Франкфурт,2,+11°C,небольшой дождь,1.87,4.1,4.05,2.34,1.57,10,10,(164) 6.8,6.0 (143),30%   3,3   30%,20%   2,4   40%,50%   5,3   30%,14,11,17,13,1.40,1.10,1.70,1.30,20%   2,2   20%,60%   6,6   60%,70%   7,4   40%,30%   3,6   60%,13.30,14.40,9.90,10.70,4.30,4.90,3.60,3.90,47.70,48.60,52.30,51.40,5.90,5.00,4.00,4.70,16.30,10.80,13.70,7.20,1.70,2.00,1.50,2.10,1.60,2.30,2.30,1.30,0.20,0.20,0,0.20
6,15326462,"Бундеслига, 34-й тур, регулярный сезон, 14.05.2022 16:30",14.05.2022 16:30,Штутгарт,2,Кёльн,1,+11°C,небольшой дождь,2.23,4.0,3.06,2.54,1.49,10,10,(141) 5.9,7.0 (167),20%   2,6   60%,50%   5,1   10%,30%   3,3   30%,13,23,16,10,1.30,2.30,1.60,1.00,10%   1,1   10%,70%   7,6   60%,40%   4,5   50%,60%   6,5   50%,14.56,12.89,11.78,12.44,4.78,4.67,3.67,4.00,50.78,54.00,49.22,46.00,4.67,5.44,4.56,4.67,9.89,13.67,13.22,15.22,1.67,1.78,1.33,1.44,2.22,2.00,1.67,2.67,0,0,0.11,0
7,15326463,"Бундеслига, 34-й тур, регулярный сезон, 14.05.2022 16:30",14.05.2022 16:30,Боруссия М,5,Хоффенхайм,1,+12°C,небольшой дождь,2.08,4.55,3.08,3.84,1.21,10,10,(65) 2.7,7.0 (167),30%   3,2   20%,40%   4,3   30%,30%   3,5   50%,18,12,16,20,1.80,1.20,1.60,2.00,20%   2,2   20%,80%   8,6   60%,60%   6,7   70%,40%   4,3   30%,13.00,12.30,14.30,13.30,5.70,4.20,5.30,5.20,49.50,52.00,50.50,48.00,3.10,5.20,6.30,4.60,10.56,12.90,14.11,10.40,1.67,2.40,2.78,2.90,2.00,2.50,1.30,1.30,0.10,0,0.10,0
8,15326464,"Бундеслига, 34-й тур, регулярный сезон, 14.05.2022 16:30",14.05.2022 16:30,Унион Берлин,3,Бохум,2,+12°C,небольшой дождь,1.3,6.05,11.0,2.41,1.54,10,10,(167) 7.0,7.8 (186),50%   5,5   50%,30%   3,1   10%,20%   2,4   40%,20,14,15,15,2.00,1.40,1.50,1.50,20%   2,2   20%,70%   7,6   60%,60%   6,7   70%,40%   4,3   30%,11.78,13.89,10.67,13.00,4.89,4.89,3.11,5.22,41.67,48.44,58.33,51.56,3.89,4.44,3.00,4.89,13.44,12.33,10.89,12.44,2.00,2.11,0.78,1.44,2.00,1.44,2.11,2.00,0,0.11,0,0
9,15326465,"Бундеслига, 34-й тур, регулярный сезон, 14.05.2022 16:30",14.05.2022 16:30,Байер,2,Фрайбург,1,+13°C,переменная облачность,2.17,4.15,3.3,2.64,1.46,10,10,(167) 7.0,7.0 (167),50%   5,5   50%,10%   1,3   30%,40%   4,2   20%,16,21,10,19,1.60,2.10,1.00,1.90,30%   3,2   20%,40%   4,8   80%,40%   4,8   80%,60%   6,2   20%,13.00,12.60,10.80,13.00,4.40,5.10,4.00,5.00,53.50,49.10,46.50,50.90,5.20,4.90,4.20,3.90,12.40,10.80,9.90,11.10,1.60,1.60,1.30,2.10,1.20,1.10,0.80,1.50,0,0,0,0.10
