,id,общая информация,Дата,Команда1,счет1,Команда2,счет2,Температура,Признак погоды,поб1,X,поб2,ТМ 2.5,ТБ 2.5,Матчи 1,Матчи 2,Отдых: дни (часы) 1,Отдых: дни (часы) 2,Победы 1,Победы 2,Ничьи 1,Ничьи 2,Поражения 1,Поражения 2,Забито голов 1,Забито голов 2,Пропущено голов 1,Пропущено голов 2,Забито голов за игру 1,Забито голов за игру 2,Пропущено голов за игру 1,Пропущено голов за игру 2,Сухие матчи 1,Сухие матчи 2,обе забьют 1,обе забьют 2,Тотал больше 2.5 1,Тотал больше 2.5 2,Тотал меньше 2.5 1,Тотал меньше 2.5 2,Удары 1,Удары 2,Удары  (соперник) 1,Удары  (соперник) 2,Удары в створ 1,Удары в створ 2,Удары в створ  (соперник) 1,Удары в створ  (соперник) 2,Владение 1,Владение 2,Владение  (соперник) 1,Владение  (соперник) 2,Угловые 1,Угловые 2,Угловые  (соперник) 1,Угловые  (соперник) 2,Нарушения 1,Нарушения 2,Нарушения  (соперник) 1,Нарушения  (соперник) 2,Офсайды 1,Офсайды 2,Офсайды  (соперник) 1,Офсайды  (соперник) 2,Желтые карточки 1,Желтые карточки 2,Желтые карточки  (соперник) 1,Желтые карточки  (соперник) 2,Красные карточки 1,Красные карточки 2,Красные карточки  (соперник) 1,Красные карточки  (соперник) 2
47,1736267,"Премьер-Лига, 5-й тур, регулярный сезон, 31.08.2022 22:00",31.08.2022 22:00,Ливерпуль,2,Ньюкасл,1,+17°C,пасмурно,1.29,7.0,11.75,2.94,1.36,10,10,(100) 4.2,3.2 (77),40%   4,5   50%,20%   2,3   30%,40%   4,2   20%,23,16,14,10,2.30,1.60,1.40,1.00,30%   3,4   40%,40%   4,5   50%,70%   7,5   50%,30%   3,5   50%,17.20,10.40,8.40,8.90,6.20,4.70,3.60,4.20,62.90,54.60,37.10,45.40,5.90,6.70,2.60,5.20,8.80,11.43,8.90,11.57,2.50,2.20,2.40,1.80,0.50,1.40,1.30,1.30,0.10,0.20,0,0
48,1736268,"Премьер-Лига, 5-й тур, регулярный сезон, 31.08.2022 21:30",31.08.2022 21:30,Ман Сити,6,Ноттингем Форест,0,+17°C,умеренный или сильный ливневый дождь,1.1,11.75,23.0,3.9,1.22,10,10,(99) 4.1,3.1 (74),60%   6,3   30%,30%   3,4   40%,10%   1,3   30%,25,11,16,10,2.50,1.10,1.60,1.00,30%   3,3   30%,70%   7,4   40%,80%   8,3   30%,20%   2,7   70%,19.00,8.75,6.80,14.13,6.20,3.13,2.80,5.75,66.10,47.25,33.90,52.75,7.00,3.38,2.30,4.63,9.10,12.86,10.30,9.29,1.80,1.20,2.00,2.60,0.80,2.25,2.00,0.88,0,0,0.10,0
49,1736269,"Премьер-Лига, 6-й тур, регулярный сезон, 03.09.2022 19:30",03.09.2022 19:30,Астон Вилла,1,Ман Сити,1,+17°C,переменная облачность,9.9,6.25,1.35,2.62,1.44,10,10,(69) 2.9,2.9 (69),50%   5,7   70%,10%   1,2   20%,40%   4,1   10%,14,29,13,14,1.40,2.90,1.30,1.40,20%   2,4   40%,60%   6,6   60%,60%   6,8   80%,40%   4,2   20%,10.70,17.60,9.80,7.00,4.10,6.30,4.10,2.70,52.71,65.90,47.29,34.10,4.50,7.10,4.90,2.00,12.00,9.50,13.11,10.10,2.00,2.00,1.29,2.10,2.00,0.70,1.60,1.80,0,0,0,0.10
50,1736270,"Премьер-Лига, 6-й тур, регулярный сезон, 03.09.2022 17:00",03.09.2022 17:00,Брентфорд,5,Лидс,2,+18°C,умеренный дождь,2.1,3.72,3.44,2.08,1.8,10,10,(90) 3.8,3.8 (90),50%   5,5   50%,30%   3,3   30%,20%   2,2   20%,16,20,12,11,1.60,2.00,1.20,1.10,40%   4,1   10%,50%   5,7   70%,50%   5,6   60%,50%   5,4   40%,11.25,12.20,13.13,9.20,4.38,5.20,5.38,3.30,51.50,55.50,48.50,44.50,5.75,5.70,4.88,3.30,7.50,11.14,10.00,12.71,2.00,0.83,2.00,2.17,0.88,1.70,1.63,2.00,0,0,0,0.10
51,1736271,"Премьер-Лига, 6-й тур, регулярный сезон, 04.09.2022 16:00",04.09.2022 16:00,Брайтон,5,Лестер Сити,2,+18°C,пасмурно,1.9,3.62,4.3,1.88,1.98,10,10,(113) 4.7,2.7 (65),70%   7,5   50%,10%   1,1   10%,20%   2,4   40%,20,16,7,13,2.00,1.60,0.70,1.30,40%   4,3   30%,50%   5,6   60%,60%   6,7   70%,40%   4,3   30%,11.75,10.90,8.25,6.60,4.50,4.30,2.63,2.20,49.67,59.00,50.33,41.00,4.50,6.00,3.25,3.30,9.86,10.00,9.43,12.71,1.33,1.20,2.17,1.83,1.00,0.70,2.50,1.70,0,0,0,0.10
52,1736272,"Премьер-Лига, 6-й тур, регулярный сезон, 03.09.2022 17:00",03.09.2022 17:00,Челси,2,Вест Хэм,1,+17°C,небольшой дождь,1.69,4.05,5.1,1.93,1.93,10,10,(90) 3.8,2.8 (66),50%   5,3   30%,10%   1,3   30%,40%   4,4   40%,14,10,15,11,1.40,1.00,1.50,1.10,20%   2,3   30%,60%   6,4   40%,70%   7,3   30%,30%   3,7   70%,13.70,10.10,9.50,10.20,5.40,3.60,4.10,3.20,60.20,44.86,39.80,55.14,6.20,4.20,4.40,3.90,11.90,10.33,11.60,10.11,3.20,3.14,1.10,1.14,1.70,1.00,1.50,1.50,0.20,0,0,0
53,1736273,"Премьер-Лига, 6-й тур, регулярный сезон, 03.09.2022 14:30",03.09.2022 14:30,Эвертон,0,Ливерпуль,0,+17°C,пасмурно,7.5,5.2,1.41,2.45,1.5,10,10,(87) 3.6,2.6 (63),30%   3,5   50%,30%   3,2   20%,40%   4,3   30%,12,25,14,11,1.20,2.50,1.40,1.10,20%   2,3   30%,50%   5,5   50%,40%   4,7   70%,60%   6,3   30%,10.30,17.70,13.20,8.00,3.90,6.40,4.80,3.30,43.00,64.80,57.00,35.20,4.90,6.60,7.50,2.60,9.63,8.90,11.88,8.90,2.50,2.60,1.17,2.30,2.00,0.50,1.70,1.50,0,0.10,0,0
54,1736274,"Премьер-Лига, 6-й тур, регулярный сезон, 04.09.2022 18:30",04.09.2022 18:30,Ман Юнайтед,3,Арсенал,1,+17°C,умеренный или сильный ливневый дождь,2.75,3.65,2.75,2.2,1.82,10,10,(67) 2.8,3.8 (92),50%   5,9   90%,20%   2,0,30%   3,1   10%,15,29,13,7,1.50,2.90,1.30,0.70,20%   2,5   50%,60%   6,5   50%,60%   6,8   80%,40%   4,2   20%,13.10,15.22,12.20,6.00,4.30,7.11,3.80,1.78,56.50,55.14,43.50,44.86,4.20,6.00,4.50,2.78,12.20,12.00,9.60,13.00,1.80,1.57,1.30,1.43,2.40,1.56,1.40,2.33,0.20,0,0,0
55,1736275,"Премьер-Лига, 6-й тур, регулярный сезон, 03.09.2022 17:00",03.09.2022 17:00,Ньюкасл,0,Кристал Пэлас,0,+17°C,переменная облачность,2.1,3.5,3.65,1.76,2.13,10,10,(66) 2.8,3.8 (90),40%   4,5   50%,30%   3,3   30%,30%   3,2   20%,14,20,12,14,1.40,2.00,1.20,1.40,30%   3,2   20%,60%   6,7   70%,50%   5,5   50%,50%   5,5   50%,9.50,8.89,10.50,11.11,4.30,3.56,4.50,3.11,50.17,46.33,49.83,53.67,5.80,3.33,5.80,4.22,11.25,11.00,11.25,13.00,2.17,1.17,1.83,1.33,1.40,1.89,1.30,1.89,0.20,0,0,0.11
56,1736276,"Премьер-Лига, 6-й тур, регулярный сезон, 03.09.2022 17:00",03.09.2022 17:00,Ноттингем Форест,2,Борнмут,3,+17°C,переменная облачность,2.16,3.46,3.52,1.73,2.18,10,10,(66) 2.8,2.8 (66),30%   3,3   30%,30%   3,1   10%,40%   4,6   60%,11,8,16,24,1.10,0.80,1.60,2.40,20%   2,2   20%,40%   4,4   40%,40%   4,7   70%,60%   6,3   30%,8.67,6.25,14.44,12.38,2.89,2.88,6.11,5.13,42.60,37.67,57.40,62.33,3.11,3.50,5.22,5.25,12.13,12.17,9.25,9.83,1.33,0.83,2.50,3.00,2.11,1.63,0.78,0.75,0,0,0,0
