,id,общая информация,Дата,Команда1,счет1,Команда2,счет2,Температура,Признак погоды,поб1,X,поб2,ТМ 2.5,ТБ 2.5,Матчи 1,Матчи 2,Отдых: дни (часы) 1,Отдых: дни (часы) 2,Победы 1,Победы 2,Ничьи 1,Ничьи 2,Поражения 1,Поражения 2,Забито голов 1,Забито голов 2,Пропущено голов 1,Пропущено голов 2,Забито голов за игру 1,Забито голов за игру 2,Пропущено голов за игру 1,Пропущено голов за игру 2,Сухие матчи 1,Сухие матчи 2,обе забьют 1,обе забьют 2,Тотал больше 2.5 1,Тотал больше 2.5 2,Тотал меньше 2.5 1,Тотал меньше 2.5 2,Удары 1,Удары 2,Удары  (соперник) 1,Удары  (соперник) 2,Удары в створ 1,Удары в створ 2,Удары в створ  (соперник) 1,Удары в створ  (соперник) 2,Владение 1,Владение 2,Владение  (соперник) 1,Владение  (соперник) 2,Угловые 1,Угловые 2,Угловые  (соперник) 1,Угловые  (соперник) 2,Нарушения 1,Нарушения 2,Нарушения  (соперник) 1,Нарушения  (соперник) 2,Офсайды 1,Офсайды 2,Офсайды  (соперник) 1,Офсайды  (соперник) 2,Желтые карточки 1,Желтые карточки 2,Желтые карточки  (соперник) 1,Желтые карточки  (соперник) 2,Красные карточки 1,Красные карточки 2,Красные карточки  (соперник) 1,Красные карточки  (соперник) 2
238,1744542,"Примера, 25-й тур, регулярный сезон, 10.03.2023 22:00",10.03.2023 22:00,Кадис,2,Хетафе,2,+33°C,ясно,2.47,2.79,3.48,1.32,3.15,10,10,(167) 7.0,6.3 (150),40%   4,2   20%,30%   3,2   20%,30%   3,6   60%,9,11,9,15,0.90,1.10,0.90,1.50,50%   5,1   10%,30%   3,7   70%,10%   1,5   50%,90%   9,5   50%,10.10,9.50,13.40,10.80,3.10,3.40,4.70,4.50,39.80,41.56,60.20,58.44,3.30,4.10,5.20,4.00,15.00,17.40,15.20,11.80,2.30,1.56,2.20,3.30,2.90,3.80,2.20,2.30,0.10,0.10,0.20,0.10
239,1744543,"Примера, 25-й тур, регулярный сезон, 13.03.2023 22:00",13.03.2023 22:00,Жирона,0,Атлетико Мадрид,1,+21°C,пасмурно,3.8,3.54,1.98,1.81,2.07,10,10,(222) 9.3,9.0 (215),40%   4,6   60%,20%   2,3   30%,40%   4,1   10%,18,18,16,7,1.80,1.80,1.60,0.70,10%   1,5   50%,60%   6,5   50%,60%   6,3   30%,40%   4,7   70%,12.10,12.30,12.40,11.70,5.00,5.00,4.40,3.00,49.50,48.90,50.50,51.10,3.60,5.10,4.60,4.70,11.70,10.40,14.60,11.80,2.50,1.70,1.40,1.20,3.00,2.10,3.30,2.60,0.10,0.40,0,0.10
240,1744544,"Примера, 25-й тур, регулярный сезон, 12.03.2023 19:30",12.03.2023 19:30,Вильярреал,1,Бетис,1,+25°C,солнечно,1.65,4.05,5.05,2.07,1.81,10,10,(70) 2.9,2.8 (68),30%   3,4   40%,20%   2,1   10%,50%   5,5   50%,12,16,15,18,1.20,1.60,1.50,1.80,20%   2,2   20%,60%   6,7   70%,40%   4,7   70%,60%   6,3   30%,10.50,11.60,10.70,12.00,4.00,5.20,4.10,5.10,60.30,52.00,39.70,48.00,5.40,3.50,4.50,5.80,12.80,11.50,15.50,15.70,2.30,2.30,2.30,3.10,2.50,1.90,3.00,2.90,0.10,0.20,0.10,0.20
241,1744545,"Примера, 25-й тур, регулярный сезон, 11.03.2023 15:00",11.03.2023 15:00,Реал Мадрид,3,Эспаньол,1,+34°C,солнечно,1.22,6.25,14.0,2.19,1.73,10,10,(136) 5.7,6.0 (143),60%   6,4   40%,20%   2,2   20%,20%   2,4   40%,23,13,9,14,2.30,1.30,0.90,1.40,40%   4,2   20%,40%   4,7   70%,40%   4,6   60%,60%   6,4   40%,16.60,8.80,7.60,13.20,6.70,3.50,2.50,4.90,63.40,42.70,36.60,57.30,6.30,3.60,3.90,5.90,10.20,11.90,13.60,13.70,2.20,1.40,0.90,2.10,2.30,3.00,2.30,2.30,0,0.20,0.20,0.20
242,1744546,"Примера, 25-й тур, регулярный сезон, 11.03.2023 22:00",11.03.2023 22:00,Валенсия,1,Осасуна,0,+28°C,переменная облачность,2.01,3.28,4.05,1.56,2.53,10,10,(147) 6.1,5.0 (119),20%   2,4   40%,10%   1,4   40%,70%   7,2   20%,9,10,13,10,0.90,1.00,1.30,1.00,20%   2,3   30%,30%   3,5   50%,40%   4,3   30%,60%   6,7   70%,10.90,10.40,13.20,12.60,3.60,4.20,4.30,4.70,47.60,48.70,52.40,51.30,4.50,4.50,4.60,7.00,12.80,14.70,12.40,11.60,2.40,1.90,2.40,3.60,2.10,2.20,2.20,1.90,0.10,0.10,0.10,0.20
243,1744547,"Примера, 25-й тур, регулярный сезон, 12.03.2023 17:15",12.03.2023 17:15,Севилья,2,Альмерия,1,+40°C,солнечно,1.63,4.15,5.1,2.19,1.73,10,10,(66) 2.8,8.0 (191),40%   4,2   20%,10%   1,3   30%,50%   5,5   50%,15,12,17,20,1.50,1.20,1.70,2.00,40%   4,1   10%,40%   4,6   60%,60%   6,4   40%,40%   4,6   60%,13.20,13.00,12.80,12.50,4.50,4.50,4.40,6.00,56.80,45.90,43.20,54.10,6.50,4.10,4.50,4.00,9.10,11.80,13.20,10.40,3.30,2.20,1.30,4.70,2.60,2.10,1.70,2.50,0.20,0,0.20,0.10
244,1744548,"Примера, 26-й тур, регулярный сезон, 18.03.2023 22:00",18.03.2023 22:00,Атлетико Мадрид,3,Валенсия,0,+34°C,солнечно,1.46,4.2,7.8,1.71,2.22,10,10,(119) 5.0,7.0 (167),70%   7,2   20%,20%   2,1   10%,10%   1,7   70%,18,6,6,13,1.80,0.60,0.60,1.30,60%   6,2   20%,40%   4,3   30%,30%   3,3   30%,70%   7,7   70%,12.50,10.30,10.90,13.30,4.80,3.20,3.10,4.30,49.40,47.50,50.60,52.50,5.00,5.70,4.50,4.40,10.40,12.20,11.00,13.00,1.70,2.60,1.20,2.10,2.00,2.30,2.40,2.70,0.30,0.10,0.10,0.10
245,1744549,"Примера, 26-й тур, регулярный сезон, 19.03.2023 22:00",19.03.2023 22:00,Барселона,2,Реал Мадрид,1,+24°C,переменная облачность,2.27,3.68,3.45,1.95,2.04,10,10,(167) 7.0,4.0 (95),70%   7,7   70%,10%   1,2   20%,20%   2,1   10%,14,25,6,9,1.40,2.50,0.60,0.90,60%   6,4   40%,30%   3,5   50%,40%   4,5   50%,60%   6,5   50%,11.50,16.70,11.00,9.60,3.80,7.30,2.80,3.00,57.80,61.50,42.20,41.30,4.80,5.70,4.40,5.40,11.40,9.50,14.70,12.70,2.30,2.30,3.20,1.00,1.80,1.80,2.70,2.10,0.10,0,0.10,0.10
246,1744550,"Примера, 26-й тур, регулярный сезон, 19.03.2023 15:00",19.03.2023 15:00,Бетис,1,Мальорка,0,+40°C,солнечно,1.95,3.24,4.35,1.51,2.67,10,10,(66) 2.8,7.0 (167),40%   4,3   30%,20%   2,1   10%,40%   4,6   60%,15,8,17,12,1.50,0.80,1.70,1.20,20%   2,2   20%,70%   7,3   30%,60%   6,2   20%,40%   4,8   80%,11.80,8.50,13.80,11.30,4.70,2.40,5.10,3.50,48.30,44.00,51.70,56.00,3.40,2.90,5.20,5.30,12.20,18.40,13.80,14.00,2.00,2.80,3.20,0.80,1.90,2.90,2.80,2.60,0.20,0,0.20,0.20
247,1744551,"Примера, 26-й тур, регулярный сезон, 19.03.2023 19:30",19.03.2023 19:30,Хетафе,2,Севилья,0,+31°C,ясно,2.74,2.94,2.89,1.38,2.85,10,10,(212) 8.8,2.9 (70),20%   2,4   40%,30%   3,1   10%,50%   5,5   50%,11,13,14,17,1.10,1.30,1.40,1.70,10%   1,3   30%,70%   7,4   40%,50%   5,5   50%,50%   5,5   50%,10.44,11.91,11.22,13.64,4.00,3.82,4.11,4.36,42.22,52.18,57.78,47.82,4.11,5.55,4.00,4.36,17.11,9.64,11.89,13.36,1.78,3.45,2.56,1.18,3.78,3.00,2.44,1.91,0.22,0.18,0.11,0.09
