,id,общая информация,Дата,Команда1,счет1,Команда2,счет2,Температура,Признак погоды,поб1,X,поб2,ТМ 2.5,ТБ 2.5,Матчи 1,Матчи 2,Отдых: дни (часы) 1,Отдых: дни (часы) 2,Победы 1,Победы 2,Ничьи 1,Ничьи 2,Поражения 1,Поражения 2,Забито голов 1,Забито голов 2,Пропущено голов 1,Пропущено голов 2,Забито голов за игру 1,Забито голов за игру 2,Пропущено голов за игру 1,Пропущено голов за игру 2,Сухие матчи 1,Сухие матчи 2,обе забьют 1,обе забьют 2,Тотал больше 2.5 1,Тотал больше 2.5 2,Тотал меньше 2.5 1,Тотал меньше 2.5 2,Удары 1,Удары 2,Удары  (соперник) 1,Удары  (соперник) 2,Удары в створ 1,Удары в створ 2,Удары в створ  (соперник) 1,Удары в створ  (соперник) 2,Владение 1,Владение 2,Владение  (соперник) 1,Владение  (соперник) 2,Угловые 1,Угловые 2,Угловые  (соперник) 1,Угловые  (соперник) 2,Нарушения 1,Нарушения 2,Нарушения  (соперник) 1,Нарушения  (соперник) 2,Офсайды 1,Офсайды 2,Офсайды  (соперник) 1,Офсайды  (соперник) 2,Желтые карточки 1,Желтые карточки 2,Желтые карточки  (соперник) 1,Желтые карточки  (соперник) 2,Красные карточки 1,Красные карточки 2,Красные карточки  (соперник) 1,Красные карточки  (соперник) 2
281,1737160,"Лига 1, 3-й тур, регулярный сезон, 21.08.2022 16:00",21.08.2022 16:00,Тулуза,2,Лорьян,2,+19°C,солнечно,1.82,3.75,4.3,1.94,1.92,10,10,(167) 7.0,13.8 (332),60%   6,3   30%,20%   2,3   30%,20%   2,4   40%,23,7,11,11,2.3,0.7,1.1,1.1,40%   4,3   30%,40%   4,4   40%,40%   4,3   30%,60%   6,7   70%,9.0,12.0,14.5,12.67,4.5,3.33,5.5,3.67,59.0,46.2,41.0,53.8,5.0,4.0,5.25,4.5,12.0,14.5,9.67,11.0,1.67,0.6,2.33,0.4,0.75,1.67,1.25,2.0,0.0,0.0,0.0,0.33
282,1737161,"Лига 1, 4-й тур, регулярный сезон, 26.08.2022 22:00",26.08.2022 22:00,Аяччо,1,Лилль,3,+15°C,ясно,3.14,3.18,2.4,1.62,2.38,10,10,(122) 5.1,5.0 (119),30%   3,4   40%,30%   3,3   30%,40%   4,3   30%,10,20,9,18,1.0,2.0,0.9,1.8,30%   3,2   20%,50%   5,7   70%,30%   3,7   70%,70%   7,3   30%,11.0,11.33,9.6,10.89,5.4,4.78,3.6,4.11,42.4,53.17,57.6,46.83,4.0,4.78,3.4,5.0,12.0,10.67,12.0,10.67,1.4,1.33,1.0,1.83,2.2,2.56,2.0,1.56,0.2,0.0,0.8,0.0
283,1737162,"Лига 1, 4-й тур, регулярный сезон, 27.08.2022 18:00",27.08.2022 18:00,Осер,1,Страсбур,0,+17°C,переменная облачность,3.45,3.62,2.07,1.99,1.87,10,10,(145) 6.0,6.1 (147),50%   5,3   30%,10%   1,4   40%,40%   4,3   30%,18,16,19,17,1.8,1.6,1.9,1.7,10%   1,1   10%,80%   8,8   80%,80%   8,8   80%,20%   2,2   20%,8.75,8.83,11.75,14.33,2.5,4.17,5.0,6.67,38.33,48.0,61.67,52.0,2.75,3.0,6.0,5.5,10.5,12.17,13.25,11.33,1.67,1.2,1.33,3.6,1.25,1.0,1.5,1.5,0.75,0.0,0.5,0.0
284,1737163,"Лига 1, 4-й тур, регулярный сезон, 28.08.2022 16:00",28.08.2022 16:00,Лорьян,2,Клермон,1,+13°C,пасмурно,1.9,3.58,4.1,1.81,2.06,10,10,(167) 7.0,7.0 (167),30%   3,6   60%,40%   4,0,30%   3,4   40%,8,16,11,15,0.8,1.6,1.1,1.5,30%   3,4   40%,40%   4,4   40%,30%   3,5   50%,70%   7,5   50%,11.0,10.2,13.33,14.0,2.67,3.0,4.67,5.8,45.4,47.25,54.6,52.75,3.83,3.8,4.5,4.6,13.67,8.75,11.17,16.75,0.8,1.25,0.4,1.25,1.5,2.2,2.17,1.4,0.0,0.0,0.33,0.6
285,1737164,"Лига 1, 4-й тур, регулярный сезон, 28.08.2022 14:00",28.08.2022 14:00,Нант,3,Тулуза,1,+17°C,солнечно,2.42,3.32,2.98,1.99,1.87,10,10,(183) 7.6,6.9 (165),20%   2,6   60%,30%   3,3   30%,50%   5,1   10%,9,25,13,12,0.9,2.5,1.3,1.2,30%   3,4   40%,40%   4,5   50%,30%   3,5   50%,70%   7,5   50%,11.63,11.75,14.38,14.25,3.5,6.25,4.75,4.25,42.83,55.33,57.17,44.67,4.63,4.75,5.25,6.25,11.14,14.33,12.86,10.67,0.83,2.0,2.0,2.0,1.63,1.0,1.5,1.5,0.13,0.0,0.13,0.0
286,1737165,"Лига 1, 4-й тур, регулярный сезон, 28.08.2022 16:00",28.08.2022 16:00,Ницца,0,Марсель,3,+23°C,солнечно,2.9,3.7,2.58,2.05,1.94,10,10,(65) 2.7,7.7 (185),20%   2,4   40%,40%   4,2   20%,40%   4,4   40%,7,16,11,14,0.7,1.6,1.1,1.4,20%   2,1   10%,40%   4,5   50%,10%   1,5   50%,90%   9,5   50%,11.13,11.13,7.63,12.88,4.63,4.0,3.63,4.88,53.4,55.0,46.6,45.0,5.0,4.25,4.88,4.63,11.8,15.63,10.0,15.38,2.0,2.17,1.8,1.33,1.88,2.25,1.75,1.25,0.38,0.25,0.0,0.0
287,1737166,"Лига 1, 4-й тур, регулярный сезон, 28.08.2022 21:45",28.08.2022 21:45,ПСЖ,1,Монако,1,+14°C,ясно,1.28,7.5,11.25,3.62,1.25,10,10,(167) 7.0,8.1 (194),100%   10,2   20%,0,4   40%,0,4   40%,43,15,6,19,4.3,1.5,0.6,1.9,60%   6,1   10%,40%   4,9   90%,90%   9,7   70%,10%   1,3   30%,18.6,12.44,10.5,12.89,9.7,5.11,4.2,6.11,61.9,48.5,38.1,51.5,4.2,4.11,2.1,4.33,8.6,12.43,13.2,12.86,1.7,1.67,1.5,1.33,1.0,1.89,1.1,1.56,0.0,0.33,0.2,0.0
288,1737167,"Лига 1, 4-й тур, регулярный сезон, 27.08.2022 22:00",27.08.2022 22:00,Ланс,2,Ренн,1,+10°C,переменная облачность,2.19,3.62,3.15,2.09,1.79,10,10,(171) 7.1,6.1 (146),60%   6,5   50%,40%   4,2   20%,0,3   30%,17,14,6,11,1.7,1.4,0.6,1.1,60%   6,2   20%,40%   4,6   60%,50%   5,5   50%,50%   5,5   50%,14.5,14.88,8.83,9.0,5.33,5.0,3.67,2.5,59.6,55.0,40.4,45.0,5.33,5.38,3.5,4.13,15.5,13.17,15.5,9.33,1.2,1.0,1.6,1.4,1.67,1.75,3.17,1.5,0.0,0.25,0.17,0.13
289,1737168,"Лига 1, 4-й тур, регулярный сезон, 28.08.2022 16:00",28.08.2022 16:00,Брест,0,Монпелье,7,+16°C,переменная облачность,1.92,3.6,3.98,2.0,1.86,10,10,(167) 7.0,7.0 (167),40%   4,1   10%,20%   2,0,40%   4,9   90%,14,12,15,29,1.4,1.2,1.5,2.9,40%   4,0,50%   5,5   50%,40%   4,6   60%,60%   6,4   40%,10.29,10.29,11.71,13.0,5.29,3.57,5.43,6.0,45.0,47.4,55.0,52.6,5.29,3.14,4.86,4.29,11.2,12.4,12.4,12.4,2.2,2.8,1.8,1.0,1.43,1.43,1.57,1.57,0.0,0.29,0.14,0.29
290,1737169,"Лига 1, 4-й тур, регулярный сезон, 28.08.2022 18:05",28.08.2022 18:05,Реймс,1,Лион,1,+13°C,переменная облачность,4.1,4.0,1.8,2.32,1.65,10,10,(171) 7.1,8.8 (211),30%   3,6   60%,20%   2,1   10%,50%   5,3   30%,14,21,18,19,1.4,2.1,1.8,1.9,20%   2,2   20%,70%   7,6   60%,60%   6,9   90%,40%   4,1   10%,10.71,12.6,11.57,10.8,5.29,5.6,4.29,4.8,42.0,62.33,58.0,37.67,4.0,3.8,5.57,5.0,13.0,13.0,12.8,16.4,1.75,0.0,0.75,1.0,1.71,1.0,1.14,1.6,0.14,0.2,0.0,0.2
291,1737170,"Лига 1, 4-й тур, регулярный сезон, 28.08.2022 16:00",28.08.2022 16:00,Труа,3,Анже,1,+14°C,переменная облачность,2.21,3.38,3.32,1.76,2.13,10,10,(209) 8.7,7.0 (167),20%   2,3   30%,10%   1,4   40%,70%   7,3   30%,14,13,29,18,1.4,1.3,2.9,1.8,10%   1,2   20%,60%   6,6   60%,80%   8,7   70%,20%   2,3   30%,9.43,9.43,12.86,10.29,4.29,4.29,5.71,5.14,40.4,53.33,59.6,46.67,5.0,4.43,4.57,4.29,11.17,15.25,13.0,11.75,0.8,1.67,2.0,2.67,0.86,1.71,0.86,1.86,0.14,0.29,0.0,0.14
292,1737171,"Лига 1, 5-й тур, регулярный сезон, 31.08.2022 20:00",31.08.2022 20:00,Монако,2,Труа,4,+24°C,солнечно,1.3,5.8,9.2,2.66,1.43,10,10,(69) 2.9,3.1 (75),20%   2,3   30%,40%   4,1   10%,40%   4,6   60%,14,16,18,27,1.4,1.6,1.8,2.7,10%   1,1   10%,90%   9,6   60%,60%   6,8   80%,40%   4,2   20%,11.6,12.14,13.4,11.71,4.9,5.57,6.0,4.86,46.29,40.6,53.71,59.4,4.0,5.43,4.3,4.0,12.75,11.0,12.75,13.5,1.57,1.4,1.57,1.4,2.1,1.0,1.8,0.71,0.3,0.14,0.0,0.14
293,1737172,"Лига 1, 5-й тур, регулярный сезон, 31.08.2022 20:00",31.08.2022 20:00,Анже,2,Реймс,4,+19°C,облачно,3.1,3.42,2.3,1.81,2.06,10,10,(75) 3.1,3.0 (72),20%   2,3   30%,40%   4,3   30%,40%   4,4   40%,12,13,20,16,1.2,1.3,2.0,1.6,20%   2,2   20%,60%   6,7   70%,70%   7,5   50%,30%   3,5   50%,9.13,11.14,12.13,11.71,4.13,5.43,5.88,4.14,52.75,37.25,47.25,62.75,4.25,4.0,4.75,5.57,14.6,13.8,11.0,12.4,1.5,1.5,2.75,0.75,1.63,1.86,1.88,1.0,0.38,0.29,0.13,0.0
294,1737173,"Лига 1, 5-й тур, регулярный сезон, 31.08.2022 22:00",31.08.2022 22:00,Лилль,1,Ницца,2,+17°C,переменная облачность,2.15,3.58,3.88,1.94,2.05,10,10,(119) 5.0,3.2 (77),50%   5,2   20%,30%   3,3   30%,20%   2,5   50%,22,6,17,13,2.2,0.6,1.7,1.3,20%   2,2   20%,70%   7,3   30%,70%   7,2   20%,30%   3,8   80%,10.44,12.1,11.33,9.0,4.67,4.5,4.0,3.9,54.5,53.43,45.5,49.14,4.44,5.7,5.11,5.4,11.17,11.0,11.5,10.86,1.33,1.71,2.0,1.43,2.33,1.8,1.78,1.7,0.0,0.3,0.0,0.0
295,1737174,"Лига 1, 5-й тур, регулярный сезон, 31.08.2022 20:00",31.08.2022 20:00,Монпелье,2,Аяччо,0,+24°C,солнечно,2.23,3.18,3.48,1.63,2.36,10,10,(75) 3.1,4.9 (117),20%   2,3   30%,0,2   20%,80%   8,5   50%,19,10,25,11,1.9,1.0,2.5,1.1,10%   1,3   30%,50%   5,5   50%,60%   6,4   40%,40%   4,6   60%,10.86,11.0,11.71,10.2,4.29,4.0,4.71,4.2,51.0,38.4,49.0,61.6,3.71,4.0,4.71,3.0,13.8,13.0,14.0,12.2,2.2,1.6,0.4,1.2,1.43,2.8,1.0,1.8,0.29,0.2,0.43,0.6
296,1737175,"Лига 1, 5-й тур, регулярный сезон, 31.08.2022 20:00",31.08.2022 20:00,Лион,2,Осер,1,+19°C,солнечно,1.28,6.1,9.6,2.85,1.38,10,10,(72) 3.0,4.0 (97),50%   5,6   60%,20%   2,1   10%,30%   3,3   30%,18,18,18,17,1.8,1.8,1.8,1.7,20%   2,2   20%,60%   6,7   70%,80%   8,7   70%,20%   2,3   30%,13.5,8.4,10.33,12.2,5.5,2.6,4.83,4.8,65.25,39.25,34.75,60.75,4.33,2.6,4.5,5.8,12.83,9.2,15.67,11.8,0.0,2.5,0.75,1.5,1.0,1.0,1.5,1.4,0.17,0.6,0.33,0.4
297,1737176,"Лига 1, 5-й тур, регулярный сезон, 31.08.2022 22:00",31.08.2022 22:00,Марсель,1,Клермон,0,+18°C,переменная облачность,1.36,5.2,8.2,2.39,1.62,10,10,(77) 3.2,3.2 (77),50%   5,6   60%,20%   2,0,30%   3,4   40%,19,16,12,15,1.9,1.6,1.2,1.5,20%   2,4   40%,50%   5,4   40%,60%   6,5   50%,40%   4,5   50%,11.75,8.4,13.38,14.2,4.5,2.8,4.63,6.6,53.67,51.25,46.33,48.75,4.75,2.6,4.75,4.4,16.5,8.5,14.5,16.0,1.5,1.25,1.33,1.75,2.13,2.0,1.25,1.2,0.25,0.2,0.0,0.6
