,id,общая информация,Дата,Команда1,счет1,Команда2,счет2,Температура,Признак погоды,поб1,X,поб2,ТМ 2.5,ТБ 2.5,Матчи 1,Матчи 2,Отдых: дни (часы) 1,Отдых: дни (часы) 2,Победы 1,Победы 2,Ничьи 1,Ничьи 2,Поражения 1,Поражения 2,Забито голов 1,Забито голов 2,Пропущено голов 1,Пропущено голов 2,Забито голов за игру 1,Забито голов за игру 2,Пропущено голов за игру 1,Пропущено голов за игру 2,Сухие матчи 1,Сухие матчи 2,обе забьют 1,обе забьют 2,Тотал больше 2.5 1,Тотал больше 2.5 2,Тотал меньше 2.5 1,Тотал меньше 2.5 2,Удары 1,Удары 2,Удары  (соперник) 1,Удары  (соперник) 2,Удары в створ 1,Удары в створ 2,Удары в створ  (соперник) 1,Удары в створ  (соперник) 2,Владение 1,Владение 2,Владение  (соперник) 1,Владение  (соперник) 2,Угловые 1,Угловые 2,Угловые  (соперник) 1,Угловые  (соперник) 2,Нарушения 1,Нарушения 2,Нарушения  (соперник) 1,Нарушения  (соперник) 2,Офсайды 1,Офсайды 2,Офсайды  (соперник) 1,Офсайды  (соперник) 2,Желтые карточки 1,Желтые карточки 2,Желтые карточки  (соперник) 1,Желтые карточки  (соперник) 2,Красные карточки 1,Красные карточки 2,Красные карточки  (соперник) 1,Красные карточки  (соперник) 2
18,15326181,"Бундеслига, 3-й тур, регулярный сезон, 28.08.2021 16:30",28.08.2021 16:30,Арминия Билефельд,1,Айнтрахт Франкфурт,1,+17°C,переменная облачность,3.42,3.68,2.17,2.06,1.85,10,10,(167) 7.0,7.0 (167),30%   3,4   40%,50%   5,1   10%,20%   2,5   50%,14,20,14,20,1.4,2.0,1.4,2.0,40%   4,2   20%,50%   5,7   70%,30%   3,7   70%,70%   7,3   30%,10.33,13.78,8.89,8.22,4.78,5.22,3.33,4.89,48.88,49.5,51.13,50.5,4.0,6.44,3.67,2.0,8.75,9.17,8.75,7.0,1.0,1.8,2.43,2.6,1.67,1.22,2.22,0.56,0.11,0.11,0.0,0.0
19,15326182,"Бундеслига, 3-й тур, регулярный сезон, 28.08.2021 16:30",28.08.2021 16:30,Аугсбург,1,Байер,4,+11°C,пасмурно,4.95,4.25,1.7,2.25,1.72,10,10,(167) 7.0,6.8 (164),30%   3,4   40%,30%   3,4   40%,40%   4,2   20%,17,17,20,12,1.7,1.7,2.0,1.2,20%   2,4   40%,70%   7,6   60%,80%   8,6   60%,20%   2,4   40%,13.9,12.5,12.9,10.0,6.0,5.13,6.3,4.0,43.0,54.13,57.0,45.88,6.5,5.5,4.0,3.88,9.0,8.71,11.0,10.43,2.67,2.0,2.0,1.71,1.4,1.25,1.3,1.25,0.1,0.0,0.1,0.13
20,15326183,"Бундеслига, 3-й тур, регулярный сезон, 28.08.2021 16:30",28.08.2021 16:30,Майнц,3,Гройтер,0,+16°C,пасмурно,1.59,4.45,5.85,2.42,1.63,10,10,(167) 7.0,7.0 (167),60%   6,2   20%,10%   1,3   30%,30%   3,5   50%,14,16,14,20,1.4,1.6,1.4,2.0,20%   2,0,60%   6,8   80%,50%   5,6   60%,50%   5,4   40%,11.89,11.86,10.22,9.0,4.0,6.71,3.33,4.43,42.86,61.67,57.14,38.33,6.67,5.86,5.11,3.86,13.57,12.33,12.0,12.0,1.86,3.6,1.57,1.8,1.0,1.71,1.78,2.0,0.0,0.14,0.0,0.14
21,15326184,"Бундеслига, 3-й тур, регулярный сезон, 28.08.2021 16:30",28.08.2021 16:30,Штутгарт,2,Фрайбург,3,+15°C,переменная облачность,2.16,3.66,3.46,2.3,1.69,10,10,(186) 7.8,7.0 (167),60%   6,4   40%,20%   2,4   40%,20%   2,2   20%,32,14,13,11,3.2,1.4,1.3,1.1,30%   3,3   30%,50%   5,7   70%,70%   7,6   60%,30%   3,4   40%,8.56,10.0,6.33,11.88,4.33,4.75,3.11,4.38,57.4,51.88,42.6,48.13,2.56,4.13,3.44,4.75,9.0,10.86,8.0,10.43,1.6,1.83,0.8,1.33,0.56,1.38,0.56,1.88,0.0,0.0,0.0,0.0
22,15326185,"Бундеслига, 3-й тур, регулярный сезон, 29.08.2021 16:30",29.08.2021 16:30,Унион Берлин,2,Боруссия М,1,+15°C,переменная облачность,2.62,3.32,2.92,2.02,1.88,10,10,(66) 2.8,7.8 (188),60%   6,5   50%,40%   4,2   20%,0,3   30%,21,15,7,15,2.1,1.5,0.7,1.5,50%   5,3   30%,50%   5,6   60%,50%   5,6   60%,50%   5,4   40%,12.33,9.5,7.67,10.0,6.11,4.5,2.78,4.7,53.14,49.89,46.86,50.11,5.33,3.6,5.22,5.4,9.5,9.63,7.0,10.63,3.2,2.17,1.6,2.86,0.89,1.5,1.11,1.7,0.11,0.0,0.0,0.0
23,15326186,"Бундеслига, 3-й тур, регулярный сезон, 29.08.2021 18:30",29.08.2021 18:30,Вольфсбург,1,РБ Лейпциг,0,+15°C,пасмурно,3.38,3.6,2.33,2.02,1.97,10,10,(192) 8.0,8.8 (212),30%   3,3   30%,10%   1,2   20%,60%   6,5   50%,12,17,19,15,1.2,1.7,1.9,1.5,10%   1,3   30%,70%   7,6   60%,80%   8,7   70%,20%   2,3   30%,10.11,13.7,9.67,9.1,4.22,5.0,3.89,3.2,41.43,52.8,58.57,49.0,4.44,6.4,5.44,4.7,10.43,9.3,9.0,9.8,1.4,2.22,0.8,1.33,1.33,1.1,1.67,2.1,0.0,0.0,0.11,0.0
24,15326187,"Бундеслига, 3-й тур, регулярный сезон, 27.08.2021 21:30",27.08.2021 21:30,Боруссия Дортмунд,3,Хоффенхайм,2,+16°C,переменная облачность,1.41,5.45,7.6,3.46,1.29,10,10,(148) 6.2,5.2 (124),60%   6,5   50%,0,4   40%,40%   4,1   10%,22,21,14,12,2.2,2.1,1.4,1.2,30%   3,2   20%,60%   6,7   70%,80%   8,7   70%,20%   2,3   30%,13.67,11.63,9.78,8.38,5.67,5.88,4.0,3.88,60.71,52.0,39.29,48.0,5.11,5.13,3.0,4.63,9.71,9.57,10.14,9.29,2.14,2.0,0.57,3.67,1.0,1.38,1.0,1.25,0.0,0.0,0.0,0.13
25,15326188,"Бундеслига, 3-й тур, регулярный сезон, 28.08.2021 19:30",28.08.2021 19:30,Бавария,5,Герта,0,+11°C,небольшой дождь,1.17,10.25,21.0,3.98,1.23,10,10,(69) 2.9,7.0 (169),40%   4,5   50%,30%   3,3   30%,30%   3,2   20%,30,23,18,18,3.0,2.3,1.8,1.8,10%   1,2   20%,70%   7,8   80%,80%   8,8   80%,20%   2,2   20%,16.0,8.0,9.4,8.78,7.2,4.33,4.4,3.78,57.56,59.0,42.44,41.0,6.3,4.33,3.8,3.33,11.56,11.0,9.22,14.4,1.67,1.25,2.33,1.25,1.1,1.33,0.8,1.33,0.0,0.0,0.1,0.0
26,15326189,"Бундеслига, 4-й тур, регулярный сезон, 11.09.2021 16:30",11.09.2021 16:30,Гройтер,0,Вольфсбург,2,+13°C,переменная облачность,4.8,4.2,1.73,2.36,1.56,10,10,(335) 14.0,10.1 (243),10%   1,4   40%,30%   3,1   10%,60%   6,5   50%,12,12,21,17,1.2,1.2,2.1,1.7,0,2   20%,70%   7,6   60%,60%   6,7   70%,40%   4,3   30%,12.14,8.88,11.14,8.5,5.86,3.38,5.14,3.25,61.67,39.5,38.33,60.5,5.86,4.63,4.14,4.75,11.5,9.83,12.83,8.17,3.0,1.75,2.0,0.75,2.0,1.25,2.0,1.38,0.14,0.0,0.14,0.13
27,15326190,"Бундеслига, 4-й тур, регулярный сезон, 12.09.2021 18:30",12.09.2021 18:30,Бохум,1,Герта,3,+15°C,переменная облачность,2.74,3.4,2.73,1.97,1.93,10,10,(242) 10.1,14.9 (358),50%   5,4   40%,0,3   30%,50%   5,3   30%,16,20,11,22,1.6,2.0,1.1,2.2,30%   3,2   20%,40%   4,7   70%,50%   5,8   80%,50%   5,2   20%,9.11,7.9,11.11,9.4,4.78,4.2,4.22,4.0,42.43,56.0,57.57,44.0,4.78,4.2,3.89,3.8,10.0,10.0,9.0,12.67,2.25,1.6,2.0,1.0,1.22,1.2,1.11,1.2,0.11,0.0,0.11,0.0
28,15326191,"Бундеслига, 4-й тур, регулярный сезон, 11.09.2021 16:30",11.09.2021 16:30,Хоффенхайм,0,Майнц,2,+13°C,переменная облачность,2.24,3.74,3.22,2.25,1.62,10,10,(354) 14.8,9.1 (219),40%   4,7   70%,40%   4,1   10%,20%   2,2   20%,19,15,13,10,1.9,1.5,1.3,1.0,20%   2,4   40%,70%   7,4   40%,70%   7,5   50%,30%   3,5   50%,10.0,12.0,10.5,8.33,5.0,4.0,5.13,2.78,49.57,48.33,50.43,51.67,4.88,7.22,4.75,5.0,9.57,15.83,8.86,12.83,1.83,2.33,4.17,2.0,1.63,1.22,1.25,1.78,0.0,0.0,0.13,0.0
29,15326192,"Бундеслига, 4-й тур, регулярный сезон, 11.09.2021 16:30",11.09.2021 16:30,Фрайбург,1,Кёльн,1,+14°C,переменная облачность,2.28,3.65,3.2,2.18,1.76,10,10,(335) 14.0,14.0 (335),40%   4,7   70%,40%   4,2   20%,20%   2,1   10%,13,21,12,11,1.3,2.1,1.2,1.1,30%   3,2   20%,70%   7,8   80%,60%   6,6   60%,40%   4,4   40%,10.63,18.67,11.5,8.22,4.88,6.33,5.0,2.89,50.75,48.71,49.25,51.29,4.5,6.33,5.38,2.33,10.57,8.67,9.86,11.33,1.5,1.75,1.33,1.25,1.25,1.0,1.88,0.78,0.0,0.0,0.0,0.0
30,15326193,"Бундеслига, 4-й тур, регулярный сезон, 12.09.2021 20:30",12.09.2021 20:30,Боруссия М,3,Арминия Билефельд,1,+13°C,небольшой дождь,1.46,4.7,7.9,2.43,1.53,10,10,(339) 14.1,15.1 (363),50%   5,3   30%,20%   2,5   50%,30%   3,2   20%,15,15,15,15,1.5,1.5,1.5,1.5,30%   3,3   30%,60%   6,6   60%,60%   6,3   30%,40%   4,7   70%,10.4,10.44,9.9,9.0,4.6,4.67,4.4,3.22,52.11,48.88,47.89,51.13,4.2,4.11,5.7,3.67,8.75,9.25,10.75,9.25,2.33,1.0,2.57,2.57,1.3,1.22,1.5,2.22,0.0,0.11,0.0,0.0
